"app_id","GOOD","app_date","disp_income","occ_code","cust_age","time_emp","res_indicator","I_03","I_04","ER_01","ER_02","I_05","I_06","P_01","S_01","CA_03","CA_02","CA_01","S_02"
810,"1","AUG2005",0,"SO",18,0.01,"P",11.30125,1.18,5,0,16,0.0638413068,67.5625,1.01,0,6.66999999999989,"5",1.93
802,"1","AUG2005",0,"SL",22,4,"P",37,1,6,6,39,0,59.3828125,1,1,2329,"3",1.41
793,"0","AUG2005",0,"SL",23,6,"P",15,1,14,5,25,0.0464337305,74.796875,2,1,515,"3",0
794,"1","AUG2005",0,"SO",22,0.51,"R",16.26,1.09142857142857,10.19,1.4,7.28,0.0075752602,32.5390625,1.05,0,6.32999999999989,"5",2.35
788,"1","AUG2005",0,"SO",25,0.42,"R",20.27,1.24,8.72,3.32,9.61,0,41.4903515625,1.08,0,0.759999999999888,"4",2.28
804,"0","AUG2005",0,"SO",19,0,"P",58,1,14,1,14,0.594389217,51.0703125,1,1,5,"3",0.83
823,"1","AUG2005",0,"SC",27,0,"H",9,2,6,9,36,0.0619594353,72.109375,1,1,0,"3",1.16666666666667
838,"1","AUG2005",260,"SO",18,0.2,"P",2,1,10.3321666666667,0.31,12.195,0.2259296738,56.2890625,2,0,0,"3",1
856,"1","AUG2005",0,"SO",18,0,"P",5,1,11,0,84,0.0317378674,60.1953125,1,0,0,"3",2
836,"1","AUG2005",400,"SA",21,3,"P",21,3,6,3,24,0,81.53125,1,2,1434,"3",1.6
830,"1","AUG2005",0,"SD",22,4,"R",13,1,9.08,2.61833333333333,19.5,0.1141263712,72.3125,1,1,3416,"3",1
825,"1","AUG2005",1,"SL",22,3,"P",10,3,13.5457142857143,5,19.715,0.1926120706,61.7578125,1,3,498,"2",0
843,"1","AUG2005",2,"SL",23,4,"P",33,1,10,4,8,0,78.609375,1.04,0,0,"3",2.32
855,"1","AUG2005",0,"SB",18,0.15,"P",3,1,12,0,11,0.6717623975,27.44140625,2,0,0,"3",0
880,"0","AUG2005",0,"SN",25,1,"H",2,3,10.34,2,18.3975,0.0101625611,35.8125,1,2,903,"3",0
858,"0","AUG2005",0,"SO",25,0.37,"R",16.4771428571429,1.15,9.18,2,7.87,0.138756833,44.7265625,1.05,0,1.98999999999988,"5",2.34
878,"0","AUG2005",0,"SF",24,0.76,"P",9,1,7,6,68,0.0350446325,87.40625,1.18,0,0,"3",4
898,"1","AUG2005",0,"SA",37,0.21,"R",7,1.13,10.47,2.17,9.98,0.1240837311,46.1328125,1.16,0,31.5699999999999,"5",2.61
901,"0","AUG2005",800,"SO",23,0,"P",14,1,11.17,4.765,3,0.0590574015,57.0234375,1,1,199,"3",1.04
871,"0","AUG2005",1,"SD",22,1,"P",2,3,7,5,15,0.0758938764,45.7578125,1,1,0,"3",4
882,"0","AUG2005",0,"SF",22,2,"P",17,1,13,4,15,0,92.046875,1,1,108,"3",1
889,"1","AUG2005",1800,"SO",49,1.35,"H",26,1.45,2,13,3,0.000824829,72.25,1.14,0,114.39,"5",2.42
881,"1","AUG2005",0,"SL",27,0,"R",4,2,8.795,0,17.42,0.0373940049,39.2890625,3,1,0,"3",1
893,"1","AUG2005",0,"SM",18,0,"P",8.84,1.06,1,0,9,0,58.0546875,1.06,0,12.8899999999998,"5",4
888,"1","AUG2005",460,"SO",24,0,"R",11,2,20,6,46,0.0535582467,43.4453125,1,1,40,"3",1.415
886,"1","AUG2005",0,"SL",19,0,"P",27.19,1.45,3,20,12,0.0234924229,86.609375,1.03,0,34.3399999999999,"5",2.5575
885,"1","AUG2005",1,"SA",27,0.99,"P",3,4,26,10,53,0,77.828125,1,4,81,"3",1.48
859,"1","AUG2005",11,"SO",21,0.4,"R",16.09,1.14142857142857,10.7433333333333,1.94,9.39,0.36479198,55.8515625,1.05,0,3.11999999999988,"5",2.5
911,"1","AUG2005",1,"SB",20,0.25,"R",12.295,1.09,9.1275,1.54,10,0.092891328,72.9375,1.04,0,7.80999999999988,"5",2.29
914,"1","AUG2005",0,"SC",19,1,"P",2,2,14.1655,1.27183333333333,24.0796428571429,0,80.46875,1,1,0,"3",1.05
916,"1","AUG2005",0,"SF",28,0,"P",20,1.39,16,11,1,0,46.25,1.12,0,24.6899999999999,"5",2.72
922,"1","AUG2005",1500,"SF",22,4,"P",26,2,12.91,5.16,6,0,82.296875,1,2,2419,"3",1.1
931,"1","AUG2005",120,"SC",30,4,"P",30,1,9.07,5.03,2,0.1139446055,54.4921875,1,1,305,"3",1.11
930,"1","AUG2005",3,"SK",19,1,"P",12,1,15,3,20,0,62.46875,1.13,0,0,"3",2.98
932,"1","AUG2005",0,"SL",22,2,"P",2,3,19,7,16,0,50.7265625,1.09,0,0,"3",2.38333333333333
937,"0","AUG2005",0,"SF",20,2,"P",23,2,14,2,30,0.0276103602,51.0234375,1.07,0,0,"3",2.25
912,"0","AUG2005",0,"SN",24,2,"P",19,1,28,5.4,12,0.1261456548,33.2109375,1,1,833,"3",3
927,"0","AUG2005",0,"SM",23,1,"P",1,2,13.0583333333333,5,30.1525,0,78.125,2,1,639,"3",1
941,"0","AUG2005",0,"SH",24,5,"P",29,2,21,8,47,0,72.859375,1,1,0,"3",1
948,"1","AUG2005",400,"SA",19,1,"R",9,1,7.5185,1.01892857142857,8.82,0.234965832,35.8515625,1,0,0,"3",1
946,"1","AUG2005",500,"SC",20,2,"P",6,2,16,2,34,0.0932363973,61.4140625,1,2,285,"3",2
921,"1","AUG2005",1,"SA",19,0,"P",6.1,1.28,1,1,12,0,64.484375,1,0,33.912,"5",1
947,"1","AUG2005",1,"SA",23,0.54,"R",20.93,1.22,8.43,5.61,7.9,0.0720162087,13.740234375,1.14,0,10.3599999999999,"5",2.64
929,"1","AUG2005",1,"SO",20,0.17,"R",9.47,1.04,12.16,0.88,11.7266666666667,0,55.7578125,1.09,0,3.03999999999989,"5",3.06
920,"0","AUG2005",1,"SO",21,0,"P",12.8914285714286,1.45,14.16,3.55,21,0,40.3046875,1.04,0,1.48999999999989,"5",2.42
987,"1","AUG2005",0,"SO",16,0.03,"P",16.149,1.00142857142857,13.9366666666667,0.110625,11,0.0016860808,65.953125,1.08,0,-1.71951342053944e-13,"5",2.39
977,"1","AUG2005",0,"SO",20,1,"P",7.928,1.07,2,2,7.15,0.0452955224,57.75,2,0,43.42,"5",1
965,"1","AUG2005",0,"SO",26,1,"R",2,1,7.81,2.46,12.4,0.0847368503,30.0078125,2,0,0,"3",1
973,"1","AUG2005",0,"SB",20,1,"P",39,1,5,2.295,2,0,61.3046875,2,1,119,"3",0
967,"1","AUG2005",1,"SO",16,0,"P",16.08,1.02142857142857,14.37,0.16,15.985,0.0220553763,57.8203125,1.07,0,-1.71951342053944e-13,"5",2.62
981,"1","AUG2005",0,"SG",30,0.63,"R",22.13,1.51,11.594,6.58,13.87,0.0651256351,14.748046875,1.07,0,53.0299999999999,"5",2.39
952,"1","AUG2005",1,"SO",19,0,"P",25,1,12,2,16,0,79.46875,1,0,0,"3",0
963,"1","AUG2005",0,"SO",19,0,"P",31,1,11,0,34,0.2793172775,83.734375,1.13,0,0,"3",2.30823529411765
994,"1","AUG2005",0,"SN",19,0,"R",9.65,1.05,10.915,0.97,13.4366666666667,0.0265063294,53.4921875,1.15,0,24.6199999999999,"5",2.65
989,"0","AUG2005",1000,"SO",31,0,"R",21,1,10.57,3.55666666666667,10.72,0.0117401401,46.473579101563,1,1,1292,"3",1.12
991,"0","AUG2005",0,"SD",28,1,"R",17,1,6.585,2.79,13.94,0,42.765625,1,1,312,"3",0.823333333333333
974,"0","AUG2005",800,"SB",24,0.65,"R",2,1,10.1057142857143,2.75,18.34,0.4092037231,62.3984375,1,0,0,"3",1
978,"0","AUG2005",0,"SC",20,1,"P",16,1,5,4,3,0.0845710183,61.65625,1,1,88,"3",2
962,"0","AUG2005",0,"SA",18,0,"P",10.628,1.03,8,0.153333333333333,40,0,85.234375,1.08,0,6.58999999999983,"5",2.6
950,"0","AUG2005",0,"SO",18,1,"P",6.615,1.12,3,0.420625,6,0,54.703125,2,0,56.06,"5",0
1037,"0","AUG2005",0,"SO",19,0,"P",2,1,4,3,1,0.2683526166,56.2578125,1.33,0,0,"3",4
1027,"1","AUG2005",1180,"SB",20,3,"P",19,1,3,0,10,0,42.328125,1,1,1118,"3",1.07733333333333
1013,"1","AUG2005",200,"SC",19,0,"P",2,2,15,0,22,0.0649306301,72.609375,1,1,0,"3",1
1039,"1","AUG2005",0,"SO",18,0,"P",20,1.03,24,1,10,0,78.359375,1.1,0,0.0499999999998366,"5",2.55
1005,"0","AUG2005",0,"SC",18,0,"P",9.105,1.01,3,0.382333333333333,1,0,42.2890625,1.22,0,13.1599999999999,"5",2.928
1025,"0","AUG2005",0,"SH",19,1,"R",6.44666666666667,1.1,9.62,0.895,12.9,0.1786913634,57.1953125,1,0,25.39,"5",1
1010,"0","AUG2005",10,"SO",23,0.63,"R",22.09,1.13,7.756,2.83,7.22,0.7358978689,54.4921875,1.09,0,13.1699999999999,"5",2.38
1020,"0","AUG2005",1,"SL",22,4,"P",9,3,14.55,10,9,0.0180123199,78.546875,1,3,276,"3",4
1032,"0","AUG2005",1,"SD",20,0.54,"P",2,1.6,16,3,15,0,46.1953125,1,0,131.29,"5",1
1023,"1","AUG2005",1,"SL",32,1,"P",19,2,6,6,8,0.0983177251,51.3828125,1,1,0,"3",4
1045,"0","AUG2005",0,"SO",25,0.24,"R",15.69,1.06142857142857,9.57,1.78,10.82,0,52.1328125,1.05,0,-1.24771304399474e-13,"5",2.29
1091,"0","AUG2005",1,"SO",30,1,"H",21,1,14.02,8,18.08,0,61.9921875,1.09,0,0,"3",2.59
1078,"1","AUG2005",0,"SO",18,0.06,"P",9.53,1.01,10.6733333333333,0.46,12.56,0.0016430291,26.8359375,1.16,0,6.51999999999986,"5",2.75
1063,"0","AUG2005",1,"SB",20,0,"P",37,1,10.99,0,20.405,0.3540147776,59.265625,2,0,0,"3",1
1077,"1","AUG2005",0,"SC",18,0,"P",22,1,8,0,6,0.270877107,67.84375,1.09,0,0,"3",1.79714285714286
1088,"1","AUG2005",1,"SO",22,0.7,"R",21.07,1.17,8.49,2.6,10.97,0,52.93232421875,1.03,0,1.68999999999987,"4",2.31
1068,"1","AUG2005",1,"SH",19,1,"P",11.07,1.04,15.515,1.1,13,0,67.046875,1.02,0,5.46999999999988,"5",4
1065,"1","AUG2005",0,"SO",18,0,"P",1,1,3,0,6,0.0509569263,44.765625,1.18,0,0,"3",2.53
1082,"0","AUG2005",1,"SL",23,5,"P",37,2,20,6,21,0.1181605288,88.90625,1,2,2793,"3",1.2
1057,"1","AUG2005",1,"SO",20,0.61,"P",10.25,1.06,18,2.36,81,0.0328128021,59.9765625,1.125,0,40.9999999999999,"5",3.21
1109,"1","AUG2005",0,"SA",19,1,"P",6,1,15,1,25,0.0369484943,74.796875,2,0,0,"3",0
1095,"1","AUG2005",0,"SO",20,1,"P",12,2,17,2.09,11,0,72.890625,1,2,792,"3",3
1113,"1","AUG2005",0,"SL",20,1,"P",3,1,14,1,15,0.0117976078,74.265625,1,0,0,"3",2
1097,"1","AUG2005",1,"SN",20,0,"P",12.82,1.07,10.6857142857143,1.44571428571429,16.4,0,59.629140625,1.12,0,0.0699999999998786,"4",2.4
1121,"1","AUG2005",0,"SC",21,3,"P",9,1,26,4,6,0.0750020081,50.484375,1,1,759,"3",3
1123,"0","AUG2005",0,"SE",21,0,"P",9,1,8.205,3.02666666666667,1,0.0852673594,40.609375,1.28,0,98.8999999999999,"1",2.68
1125,"0","AUG2005",0,"SC",20,1,"R",8.09,1.09,13.83,1.87,13.57,0.0053496672,34.6015625,1.12,0,8.5499999999999,"5",2.72
1100,"1","AUG2005",120,"SO",18,0.13,"P",13.3475,1.01,12.19625,0.725714285714286,19.69,0,61.7732578125,1.13,0,6.51999999999982,"4",2.32
1103,"0","AUG2005",0,"SA",22,1,"P",53,1,10,3,16,0.5136187337,48.4296875,2,0,152.28,"5",1
1122,"0","AUG2005",1140,"SD",32,1.19,"R",1,4,12.9,4.34,23.29,0.1218826063,83.296875,4,4,0,"3",0
1137,"1","AUG2005",300,"SC",18,0.33,"P",22.86,1.13,11.5425,6.478,6,2.9778867885,55.7578125,1.21,0,1.11999999999989,"5",2.4
1155,"1","AUG2005",0,"SA",18,1,"P",6.54333333333333,1.35,4,0,43,0,64.265625,1,0,46.19,"5",1
1140,"1","AUG2005",0,"SL",21,0,"P",24,1,8,4,29,0,44.421875,1,0,0,"3",2
1143,"0","AUG2005",0,"SB",19,0,"P",4,2,1,2,4,0.2166166855,53.90625,1,1,0,"3",1.39
1148,"0","AUG2005",1260,"SN",26,0,"P",16,1.63,12.27,4.94,15.205,0.2311964352,38.84375,1.2,0,52.2099999999999,"5",2.33
1144,"1","AUG2005",1,"SA",20,3,"P",20,3,26,1,25,0.1962285768,41.0625,1.06,0,0,"3",2.59
1149,"0","AUG2005",0,"SF",18,0.34,"R",10,1,12.3266666666667,0.443542780748663,17.95,0.1122554652,75.75,1,0,0,"3",0
1158,"1","AUG2005",1,"SO",24,0.55,"R",22,1.21,10.45,7.14,8.51,0,13.30078125,1.17,0,9.02999999999989,"5",2.81
1156,"1","AUG2005",1,"SA",42,0,"H",58,1,10.25,3.79,14.32,0.16883511,68.046875,1,1,209,"3",1.03333333333333
1146,"1","AUG2005",500,"SB",19,1,"P",12,2,23,1.135,22,0,35.609375,1,1,0,"3",4
1159,"1","AUG2005",0,"SO",20,0,"R",7,1.06,12.6021428571429,0,20.68,0,67.9295572916667,1.16,0,3.0399999999999,"5",3
1181,"1","AUG2005",0,"SH",18,0,"P",13.8802380952381,1.25340909090909,20,0,8,0,81.78125,1,0,4.40999999999996,"5",0
1191,"1","AUG2005",300,"SO",22,0,"P",12,3,20,5,21,0.1059929163,38.484375,1,3,423,"3",1
1169,"1","AUG2005",1,"SL",23,4,"P",13,2,10.1516666666667,5,4,0.2145193694,75.328125,1,0,0,"3",0
1189,"1","AUG2005",1,"SL",21,3,"P",9,1,6,4,30,0.200746635,74.109375,1.055,1,0,"3",4
1172,"1","AUG2005",0,"SL",19,0,"P",5,2,27,1,15,0.1171828983,64.375,1,1,0,"3",0
1208,"1","AUG2005",0,"SA",18,0,"P",11.0828571428571,1.35125,21,0,25,0.0349303581,58.8125,1,0,8.88999999999997,"5",0
1167,"1","AUG2005",0,"SA",19,0,"P",35,2,4,7,34,0.0166918035,59.2421875,1,0,0,"3",0
1220,"1","AUG2005",0,"SO",17,1,"P",14.01,1.04,8,0,70,0,93.71875,1.06,0,12.5199999999998,"5",2.25
1195,"1","AUG2005",0,"SO",18,0,"P",6,1,11.76,0,6,0,32.7421875,1.09,1,0,"3",2.63795454545455
1164,"1","AUG2005",0,"SM",35,0,"R",13,1,10.5157142857143,2.1,14.47,0,48.234375,2,0,0,"2",0
1162,"1","AUG2005",1,"SO",25,0.68,"R",11.4373333333333,1.23,8.375,1.38,10.0066666666667,0.4268490328,53.6484375,1,0,74.59,"5",0
1193,"1","AUG2005",1020,"SE",38,0,"H",1,3,12.7366666666667,4.7,22.6558333333333,0,9.505859375,1,2,809,"3",1
1225,"1","AUG2005",1,"SO",21,0.31,"R",9.91,1.09,12.495,1.88,13.73,0,57.63980859375,1.08,0,5.94999999999988,"4",3.07823529411765
1186,"1","AUG2005",600,"SO",23,1.17,"R",14,1,9.43285714285714,0,11.31,0.0778043147,50.5546875,1,1,297,"3",0
1198,"0","AUG2005",0,"SF",20,1,"P",10,4,22,2,21,0,59.9609375,1,3,32,"3",3
1217,"0","AUG2005",520,"SB",24,0.33,"R",14.72,1.07,8.305,1.49,15.31,0,67.84375,1.11,0,-1.17097442853265e-13,"5",2.25
1226,"0","AUG2005",0,"SM",26,0,"P",35,1,3,3,85,0,78.890625,1.15,0,49.6299999999999,"3",2.59
1210,"0","AUG2005",1,"SO",23,0,"R",17.43,1.07,9.51,1.69,8.44,0.0363814259,33.78125,1.06,0,2.22999999999988,"5",2.4
1206,"1","AUG2005",1,"SF",22,0,"P",20.19,1.12,10.67,3.94,10.44,0.2963403575,42.2109375,1.11,0,0.459999999999887,"5",2.48
1178,"0","AUG2005",0,"SB",20,0.4,"P",2,1.16666666666667,0,1.69666666666667,2,0.1484338432,70.125,2,0,181.77,"5",0
1242,"0","AUG2005",0,"SE",28,2.28,"R",24.215,1.14,8.48,2.58,3,0.6910011657,49.4453125,1,0,547,"5",0
1241,"1","AUG2005",1,"SC",24,0,"P",2,2,9,6,44,0,77,1.13,1,0,"3",2.22
1246,"0","AUG2005",0,"SO",18,0.03,"P",21,1,9,0.150133333333333,29,0,33.8203125,1.05,1,0,"3",2
1238,"1","AUG2005",400,"SB",20,0.45,"P",10.38,1.11,15.8366666666667,1.78,22.28,0.0009354341,50.734375,1.04,0,2.16999999999989,"5",4
1253,"1","AUG2005",0,"SE",19,0,"P",4,2,23,0,9,0.0299986013,57.125,1.08,1,0,"3",2.095
1245,"1","AUG2005",0,"SH",19,0,"P",6.7,1.39923076923077,26,1,15,0,73.09375,1,0,13.8,"5",1
1239,"1","AUG2005",1,"SA",18,0,"P",10.875,1.06,5,0,26,0,52.7421875,1.05,0,6.59499999999983,"5",2.6
1278,"1","AUG2005",140,"SO",16,0.15,"P",14.86,1.03,16.22,0.61,14.17,0.0376925729,42.0390625,1.12,0,-1.58877355715958e-13,"5",2.69
1283,"0","AUG2005",0,"SO",19,0,"P",14,2,12,0,7,0.1514336271,25.25,1,1,0,"3",1
1295,"1","AUG2005",1,"SA",17,0,"P",17.1914285714286,1.04,10.86,1.77333333333333,12.73,0,36.296875,1.08,0,6.88999999999986,"5",2.46
1292,"0","AUG2005",0,"SB",21,1,"P",4,2,0,1,12,0.0538706719,61.921875,1,1,0,"3",2
1274,"0","AUG2005",0,"SM",21,4,"P",11,1.32,9,4,11,0,56.1171875,1,0,721.52,"5",2
1281,"0","AUG2005",960,"SO",32,0,"R",2,1.87,13.5433333333333,4.02,26.4833333333333,0.0031636115,70.90625,1,0,194.2375,"5",1
1271,"1","AUG2005",0,"SO",21,0,"P",21,1,5,27,2,0.0576460167,70.796875,1,1,33,"3",1.52
1269,"1","AUG2005",0,"SC",19,0,"P",30,1,15,1,18,0,68.78125,1.05,1,0,"3",2.28490196078431
1273,"1","AUG2005",0,"SC",18,0,"P",11.8311904761905,1.26902777777778,12.2292857142857,0.0399999999999991,21,0,52.8359375,1,0,8.60999999999995,"5",0
1298,"1","AUG2005",1,"SF",26,0,"P",2,2,8,6,32,0.0091906071,72.90625,1,1,0,"3",1
1352,"1","AUG2005",0,"SA",18,0,"P",6.44785714285714,1.11340909090909,0,0,7,0.0283093118,57.4140625,1,0,17.53,"5",0
1482,"1","AUG2005",5,"SA",19,0,"P",12,1,6,2,7,0.0752841216,37.3046875,1.08,1,0,"3",3.03333333333333
1358,"1","AUG2005",0,"SO",20,0,"P",28,1,21,2,8,0.2223019777,59.0546875,1.03,1,0,"3",2.43
1486,"1","AUG2005",0,"SO",19,0,"P",3,1,7.80666666666667,1.16722222222222,6,0,59.875,1.05,1,0,"3",2.47156862745098
1457,"1","AUG2005",0,"SC",18,0,"P",9.795,1,14.72,0.0499999999999995,7,0,54.375,1.1,0,1.06999999999984,"5",3.04333333333333
1596,"1","AUG2005",0,"SD",19,0,"P",4,1.11,4,1,4,0.2048616591,45.8515625,1.15,0,15.7499999999999,"5",4
1552,"1","AUG2005",0,"SO",20,1,"R",10.59,1.06,7.62,1.78,2,0.0524617094,25.03515625,1.2,0,6.22999999999989,"5",2.73
1312,"1","AUG2005",0,"SF",18,0,"P",10.635,1.01,5,0,4,0,72.1875,1.1,0,15.2999999999998,"5",2.55
1332,"1","AUG2005",0,"SA",19,0,"P",12.35,1.04,3,0,3,0.1180236402,72.578125,1.13,0,8.49999999999986,"5",2.54
1345,"1","AUG2005",0,"SO",19,0,"P",11,1,0,1,3,0.0322256119,71.1875,1.09,1,0,"3",3.20533333333333
1337,"0","AUG2005",0,"SF",19,0,"P",10,1,6.36883333333333,0.9675,4,0.1483930759,43.5234375,2,1,0,"3",1
1433,"1","AUG2005",0,"SO",17,0,"P",10.42,1.45,9.73,1.805,14.39,0,38.4921875,1,0,17.51,"5",1
1330,"1","AUG2005",0,"SD",21,0,"P",30,2,5,2,6,0,86.796875,1.08,1,0,"3",2.38
1407,"0","AUG2005",0,"SB",20,0,"P",21,1,13,1,6,0,63.3515625,1.11,1,0,"3",2.14
1410,"1","AUG2005",1,"SE",19,0.08,"P",53,1,10.4736666666667,1,15.7191666666667,0.036662565,50.5703125,1,1,0,"3",1
1393,"0","AUG2005",0,"SO",24,0,"P",28,1,22,5,27,0.2712917505,61.21875,1.12,1,0,"3",2.52
1483,"0","AUG2005",0,"SB",20,0,"P",5,1,19,3,27,0.0795501289,87.703125,1,1,0,"3",2
1333,"0","AUG2005",0,"SC",19,0,"P",53,1,5.725,1.61816666666667,5,0.1738381446,56.921875,1.218,1,0,"3",2.08823529411765
1565,"0","AUG2005",1,"SB",20,0,"P",12,1,8,1,18,0.0411838393,75.515625,1.05,1,0,"3",2.96333333333333
1569,"0","AUG2005",0,"SC",23,0,"P",3,1,21,6,55,0.2963948268,71.53125,1.308,1,0,"3",2.49
1555,"1","AUG2005",0,"SO",21,0,"P",2,1.15,10.68,3,14.3766666666667,0.5156711675,56.6328125,1.18,0,25.5899999999999,"5",3
1329,"1","AUG2005",0,"FT",21,0,"P",20.6996428571429,1.09,12.6657142857143,3.89,17.99,0,56.2481640625,1.11,0,7.45999999999988,"4",2.57
1419,"0","AUG2005",1,"SC",20,0,"P",20,2,13,3,13,0.4102159357,43.0390625,2,1,73,"3",1
1474,"0","AUG2005",1,"SM",18,0,"P",1,2,24,0,46,0.1077283409,49.8359375,1,2,12,"3",1
1525,"1","AUG2005",1,"SO",19,1,"P",13,1,11.76,2,18.6979166666667,0.072302521,68.640625,1.04,1,0,"3",2.28
1442,"0","AUG2005",0,"SC",19,1,"P",2,1.1,18,0,32,0.0324477365,79.734375,1.06,0,3.81999999999985,"5",2.775
1450,"0","AUG2005",0,"SO",18,0,"P",9.64333333333333,1.02,5,0,24,0.0489847016,85.15625,1.06,0,5.44999999999984,"5",2.94
1475,"0","AUG2005",0,"SO",21,0,"P",27,2,20,4,78,0,88.421875,1,1,0,"3",1.058
1501,"0","AUG2005",1,"SO",18,0,"P",4,1,12,0,32,0.4117230345,49.34375,2,1,0,"3",2
1461,"0","AUG2005",0,"SO",19,0,"P",16,2,22,1.2225,50,0.1491986681,59.6328125,1.03,1,0,"3",2.26
1567,"0","AUG2005",0,"SL",19,0,"P",9,1,20,1.18375,50,0.1305079106,46.21875,1,1,525,"3",2
1443,"1","AUG2005",0,"SD",23,0,"R",13.9561904761905,1.14,9.3,1.87,12.4866666666667,0,53.093920898438,1.03,0,1.56999999999988,"5",2.37
1490,"0","AUG2005",1040,"SO",27,0,"P",5,4,15,9,63,0.5972291902,74,3,1,4,"3",1
1558,"0","AUG2005",0,"SO",21,0,"P",27,2,10,4.01277777777778,59,0.0302509559,54.2265625,1.04,1,0,"3",2.15
1437,"0","AUG2005",0,"SA",20,0,"P",39,1,10.9992857142857,3,17,0,62.9921875,1.14,1,0,"3",2.45
1542,"0","AUG2005",0,"SA",27,0,"R",16,1,8.29,0,8.92,0.3123724191,41.7109375,1.12,1,0,"3",2.1
1526,"0","AUG2005",600,"SO",20,0,"P",55,1,25,0,18,0,57.546875,1,1,0,"3",0
1452,"0","AUG2005",0,"SA",20,0,"R",11.08,1.2,7.94,1.57,8.77,0.265773016,22.828125,1.15,0,2.22999999999989,"5",2.9
1598,"1","AUG2005",0,"SF",50,0,"R",6,1.45,9.555,3.18,17.9,0,40.38626953125,2,0,112.31,"5",0
1478,"0","AUG2005",0,"SO",18,0,"P",7,1,5,0,19,0.3580284165,43.25,1,1,0,"3",2
1508,"0","AUG2005",0,"SO",19,0,"P",16.0966666666667,1.02142857142857,10,0,14,0.2202992258,65.03125,1.04,0,-1.62287960847607e-13,"5",2.41
1400,"0","AUG2005",0,"SA",18,0,"P",4,1,9,0,13,0.3123106603,46.78125,1,1,0,"3",1
1340,"0","AUG2005",1,"SB",18,0,"P",7,2,11.675,1.085,16.6408333333333,0.413460508,41.6796875,1,1,0,"3",3
1389,"1","AUG2005",700,"SB",26,0,"P",32,1,7.73333333333333,0,3,0,54.9449739583333,1.12,1,0,"3",2.08
1408,"0","AUG2005",0,"SO",19,0,"P",9,2,9.96416666666667,1,12,0.2234898088,39.7578125,1,1,0,"3",0
1493,"1","AUG2005",400,"SO",26,0.49,"P",22.5014285714286,1.29,11.685,4.15,13.4666666666667,0,54.016328125,1.1,0,0.75999999999988,"4",2.25
1326,"0","AUG2005",0,"SC",23,0,"P",19,3,10,0,11,0.2823153855,35.875,1,1,0,"2",0.723333333333333
1444,"1","AUG2005",0,"SO",20,0,"P",9,2,13,1,6,0.2692356035,60.7265625,1,1,0,"3",1.21
1409,"0","AUG2005",0,"SB",19,1,"P",12,1,0,0.99,11.776,0.1419244632,29.47265625,1,1,586,"3",1.524
1377,"1","AUG2005",0,"SM",39,0,"P",4,1,1,2,4,0.2222143537,74.0625,1,1,0,"3",2
1459,"0","AUG2005",0,"SO",18,0,"P",3,1.02,3,0,1,0,48.65625,1.25,0,9.1699999999999,"5",2.72
1360,"0","AUG2005",0,"SF",20,1,"R",11.0488888888889,1.2,16,1.34,12,0.05764959,37.71875,1,0,128.725,"5",0
1462,"0","AUG2005",500,"SO",18,0,"P",7.77,1.32923076923077,13,1,10,0.0381136666,28.05078125,1,0,66.52,"5",1
1504,"0","AUG2005",0,"SO",19,0,"P",3,1,19,2,7,0.2325433721,74.3125,1.07,1,0,"3",3
1338,"0","AUG2005",0,"SN",22,1,"R",15.775,1.15,8.71,2.81,2,0.2088875612,43.8125,1.14,0,6.95999999999989,"5",2.33
1559,"0","AUG2005",0,"SO",18,0,"P",56,1,9.22666666666667,1.83545454545455,3,0.0811683047,81.671875,1,1,60,"3",0.705
1418,"0","AUG2005",0,"SG",18,0,"P",12.7346153846154,1.03,13,0,25,0.0526052162,59.4375,1.04,0,-1.77635683940025e-13,"5",2.15
1467,"0","AUG2005",0,"SA",19,0,"P",13,1.05,7,0,10,0,70.859375,1.03,0,8.31999999999983,"5",2.31
1394,"0","AUG2005",0,"SK",19,1,"P",9,1,13,2,15,0,86.96875,1.11,1,0,"3",3.03
1424,"0","AUG2005",0,"SO",19,0,"P",8,1,2,0,3,0.2859827122,74.09375,1,1,0,"3",1
1547,"1","AUG2005",0,"SH",18,0,"P",1,1,10.46,1,13.345,0.1724352087,58.171875,1,1,0,"3",1
1307,"0","AUG2005",0,"SO",23,0,"R",25,1,10.5093333333333,6.11,3,0.3222261854,41.5546875,1.21,0,16.0399999999999,"5",4
1537,"0","AUG2005",0,"SB",23,0,"P",15.0533333333333,1.06,0,0,2,0,80.8125,1.22,0,24.2499999999999,"5",2.46
1591,"0","AUG2005",0,"SO",22,0,"P",28,1.17,14.21,6,2,0.0412774042,40.7890625,1.08,0,9.66999999999989,"5",2.99
1563,"0","AUG2005",1,"SB",29,0,"R",32,2,8.67333333333333,4,12.982,0.4012534507,49.421875,1.07,1,0,"3",2.17
1392,"0","AUG2005",0,"SA",20,0,"P",9,1,12,2,13,0.8783046138,55.265625,1.175,0,21.4999999999999,"5",4
1494,"0","AUG2005",0,"SO",18,0,"P",21,1,12.0692857142857,0,18.37375,0,67.76203125,1.04,1,0,"3",1.80630952380952
1318,"0","AUG2005",0,"SD",19,0,"R",9.25,1.15,9.41,1.21,12.7841666666667,0.3702287972,39.609375,1.08,0,19.6199999999999,"5",2.79
1458,"0","AUG2005",0,"SC",27,0,"R",11.005,1.09,10.94,2.65,20.38,0,78.125,1.14,0,24.0599999999999,"5",2.79
