"","GOOD","app_date","disp_income","occ_code","cust_age","time_emp","res_indicator","I_01","I_02","I_03","I_04","D_01","ER_01","ER_02","I_05","D_02","I_06","P_01","S_01","CA_03","CA_02","CA_01","S_02"
"266","1","JUL2005",1,"SO",16,0.28,"P",1.08,197.666666666667,17.1040404040404,1.01333333333333,24.8288888888889,5,0.24,6,128.561388888889,0.0640122702,54.15625,1.04,0,3.78666666666619,"5",2.24
"267","0","JUL2005",0,"SO",19,0,"P",1.64,418,6,2,230,3,1,35,289.44,0.1862205504,61.15625,1,2,33,"3",1.28
"269","1","JUL2005",0,"SO",19,0.884166666666667,"R",1.09333333333333,256.62037037037,9,1,25.7725,11.3216666666667,1.15,15.6191666666667,135.133333333333,0.2960278122,70.59375,1.08,0,0,"3",2.81333333333333
"272","1","JUL2005",0,"SO",18,0.59,"R",1.14,317.333333333333,31.1833333333333,1.00666666666667,22.7133333333333,12.1666666666667,0.2,19.0866666666667,246.803333333333,0,56.9856197916667,1.03333333333333,0,9.38666666666616,"5",2.20666666666667
"273","1","JUL2005",0,"SB",18,0,"P",1.12666666666667,308.076599326599,28,1,30.7533333333333,17,0,17,192.93,0.0124169822,69.515625,1.05333333333333,0,0,"3",2.1
"274","1","JUL2005",0,"SO",18,0.34,"P",1.18666666666667,825.833333333333,10,1,5.53333333333333,24,0,47,155.493333333333,0,55.3359375,1.03333333333333,0,0,"3",4
"276","1","JUL2005",1,"SO",20,1.40666666666667,"R",1.12,798.333333333333,23.1666666666667,1.13333333333333,9.52666666666667,3.64666666666667,1.4,6.66,436.718055555556,0,48.2727864583333,1.02666666666667,0,12.773333333333,"4",2.37333333333333
"277","1","JUL2005",0,"SO",21,1.68,"R",1.22,944.666666666667,12,1,9.44222222222222,0,0.94,5,396.446666666667,0.0023079388,21.265625,1.05333333333333,0,0,"3",2.87333333333333
"278","1","JUL2005",0,"SL",25,2.48,"P",1.12888888888889,973,26,1.40666666666667,8.76666666666667,7.47333333333333,3.02666666666667,2,480.186666666667,0,45.6484375,1.02666666666667,0,53.9399999999998,"5",2.38
"285","1","JUL2005",10,"SF",19,0.566388888888889,"P",1.14222222222222,500,10,1,20.5966666666667,13,0,38,257.633333333333,0.381779423,64.03125,1.1,0,0,"3",2.93333333333333
"287","0","JUL2005",0,"SO",18,1,"P",1.10666666666667,277.166666666667,28,1,46.7155555555556,7,0.383333333333333,8,296.81,0.0190419333,48.09375,1.02666666666667,0,0,"3",2.24666666666667
"288","1","JUL2005",0,"SC",21,3,"P",1.23333333333333,300,15,2,31.21,2,2,11,308.17,0.0350777647,91.84375,1,1,0,"3",0.98
"289","1","JUL2005",1,"SB",23,1,"R",1.34666666666667,2100,23,2.2,81.4155555555556,9.06,5.12,12.4066666666667,1470.07666666667,0.598415086,13.0625,1.17333333333333,0,198.693333333333,"5",2.26
"291","1","JUL2005",1,"SO",21,1.38,"P",1.14666666666667,569.833333333333,19,1,8.34,5,2,8,298.526666666667,0.0522158801,64.203125,1,0,60.1666666666667,"5",0
"292","0","JUL2005",1,"SO",23,0.833333333333333,"R",1.10888888888889,531,23.8533333333333,1.08666666666667,55.6,3.56,1.10666666666667,6.36666666666667,459.453333333333,0.2728191791,58.6875,1.04666666666667,0,8.17333333333299,"5",2.64
"293","0","JUL2005",380,"SA",18,0,"P",1.67333333333333,2608.66666666667,29.5066666666667,1.8,269.553333333333,12.3733333333333,15,15,1290.26,0.0643372955,50.8828125,1.22,0,210.597777777778,"5",2.06
"294","1","JUL2005",1,"SM",44,6,"P",1.29666666666667,4700,75,1.73333333333333,73.8066666666667,13.72,0,29.0866666666667,311,0,56.40625,1.17333333333333,0,811.36,"5",2.01333333333333
"297","0","JUL2005",0,"SA",18,0,"P",1.11555555555556,271.113636363636,19.1444444444444,1.07333333333333,47.9066666666667,12,0,15,191.246666666667,0.219254388,49.953125,1.08,0,13.8399999999997,"5",2.14666666666667
"302","0","JUL2005",0,"SM",20,2,"P",1.31333333333333,1450,11,1,66.6512820512821,19,0,26,305.32,0,51.5,1,1,1454,"3",1
"303","1","JUL2005",0,"SA",21,2,"P",1.26,150,15,1.3,0,13,2,31,183.626666666667,0,84.90625,1,0,254.673333333333,"5",1
"304","0","JUL2005",0,"SO",22,0.886666666666667,"R",1.11555555555556,631.444444444444,21.1333333333333,1.12666666666667,58.4866666666667,3.95333333333333,1.18,6.2,486.868888888889,0.4654815868,45.7265625,1.07333333333333,0,2.87333333333299,"5",2.62666666666667
"305","1","JUL2005",0,"SO",19,0,"P",1.11333333333333,635,18,1,6.06,12,1.12,26,194.685555555556,0.0634885435,78.40625,1,0,0,"3",1
"306","1","JUL2005",400,"SB",20,1.44666666666667,"P",1.08666666666667,373.666666666667,6,1.09333333333333,0,13.7066666666667,1.66,19.4966666666667,105.126666666667,0.0955666166,61.421875,1.03333333333333,0,4.21333333333291,"5",3
"307","1","JUL2005",0,"SN",18,0.393333333333333,"P",1.08,317.305555555556,14.08,1.048,20.04,14,1,12,125.369166666667,0,67.28125,1.05333333333333,0,10.0199999999995,"5",2.13333333333333
"309","1","JUL2005",1,"SO",18,0,"P",1,1050,5,1,50,18,1,37,1085,0.0731288353,65.671875,1,0,0,"3",2
"310","0","JUL2005",0,"SA",22,3,"R",1.12888888888889,723.311111111111,14,1,1,4.47333333333333,1.04,8.39333333333333,483.286666666667,0.1860068603,51.53125,1.05333333333333,0,45.9599999999998,"5",2.4
"313","0","JUL2005",0,"SB",20,0,"P",1.12666666666667,150,6,1,0,18,2.00666666666667,17,155,0.1204061222,59.1875,1.06444444444444,0,0,"3",4
"315","1","JUL2005",0,"SL",24,3,"P",1.09333333333333,950,12,2,25,14.8666666666667,4.19333333333333,20.9666666666667,266.326666666667,0,65.35828125,1,1,0,"3",1.59333333333333
"319","0","JUL2005",1,"SK",18,0.666666666666667,"R",1.44666666666667,672.333333333333,18.7066666666667,1.38666666666667,199.166666666667,7.24666666666667,0.766666666666667,1,558.18,0.2065102924,28.8984375,1,0,91.6733333333333,"5",1
"320","0","JUL2005",0,"SF",23,2,"P",1.16,667.111111111111,34,1.32,68.12,3,3,8,471.04,0,42.8984375,1,0,294.5,"5",0
"321","1","JUL2005",0,"SB",28,2,"P",2,1800,2,3,0,12.0733333333333,7.49277777777778,1,1768,0.3029132504,87.953125,1,1,0,"2",1
"324","1","JUL2005",0,"SO",19,1,"P",1.10666666666667,244.666666666667,18,1,21.64,14,0,13,114.553333333333,0,24.58203125,1.02,0,0,"3",2.48666666666667
"327","1","JUL2005",100,"SO",21,4,"R",1.12666666666667,783,26.2333333333333,1.34666666666667,9.88666666666667,2,3,13,564.92,0,70.203125,1.01333333333333,0,244.563333333333,"5",2.10666666666667
"329","1","JUL2005",0,"SL",21,3,"P",2,200,6,4,59.8133333333333,6,3,7,461.286666666667,0.4496297045,57.9375,3,3,298,"3",0
"330","1","JUL2005",0,"SO",21,1.78666666666667,"P",1.15333333333333,789.416666666667,19.9066666666667,1.46666666666667,7.44,26,4,28,207.06,0.0476004306,48.5625,1.03333333333333,0,14.2866666666663,"5",2.57333333333333
"331","1","JUL2005",0,"SC",27,0,"R",1.1,1567,25.5822222222222,1.42,11.4166666666667,3.58666666666667,1.24666666666667,8.16666666666667,881.106666666667,0.3347548805,38.5078125,1.03333333333333,0,25.953333333333,"5",2.50666666666667
"333","1","JUL2005",1,"SA",29,6,"H",1.25333333333333,8550,8,1.78666666666667,43.4733333333333,8.7,3,14.6333333333333,3844,0.0342638699,26.66015625,1.16666666666667,0,613.106666666667,"5",2.38666666666667
"334","0","JUL2005",0,"SD",18,1,"P",1.37333333333333,1100,8,2,45,6,0,34,300.766666666667,0.0233449023,63.71875,1,2,1012,"3",1
"338","0","JUL2005",0,"SO",21,0.92,"R",1.08888888888889,472,21.46,1.12666666666667,51.1733333333333,4.88666666666667,1.19,9.00666666666667,445.946666666667,0.3317752127,58.4453125,1.06666666666667,0,2.44666666666628,"5",2.58666666666667
"339","0","JUL2005",0,"SO",20,1.14,"R",1.08666666666667,365.055555555556,24.05,1.06,49.72,11.1866666666667,1.30666666666667,20.9,250.333333333333,0.0534651125,80.796875,1.07333333333333,0,10.6333333333329,"5",2.62
"343","1","JUL2005",100,"SO",22,4,"R",1.18666666666667,350,27,1.39333333333333,22.3933333333333,13.46,2.74666666666667,21.1233333333333,32,0.4559581587,56.2109375,1.02,0,154.64,"5",2.06666666666667
"347","1","JUL2005",0,"SF",18,1,"P",1.11333333333333,606.386363636364,11,1,0,25,1,19,168.804666666667,0.0559462737,78.453125,1,0,0,"3",1
"349","0","JUL2005",0,"SO",26,4,"R",1.12,841.777777777778,25.4866666666667,1.27333333333333,70.5044444444444,3.56666666666667,1.82,6.59333333333333,685.733333333333,0.0029459411,49.4375,1.00666666666667,0,280,"5",1.58666666666667
"350","1","JUL2005",0,"SC",21,0,"P",1.12,662,29.6,1.2,17.9222222222222,5,3,6,410.946666666667,0.3490691986,76.015625,1.02666666666667,0,2.36666666666626,"5",2.56
"352","1","JUL2005",0,"SO",27,1.56,"R",1.22666666666667,1420.33333333333,25.2933333333333,1.1,11.82,1.4,1.18666666666667,4.99333333333333,700.166666666667,0,30.65625,1.04666666666667,0,13.2088888888886,"5",2.66
"354","0","JUL2005",1,"SO",42,1.09666666666667,"R",1.32,934.333333333333,29,1,71.8066666666667,8.97333333333333,2.98666666666667,9.52,626.146666666667,0,63.6953125,1.11333333333333,0,97.0533333333332,"1",2.22666666666667
"356","1","JUL2005",40,"SO",19,0,"P",1,1700,5,1,13.68,16,2.39666666666667,11,0,0,88.125,2,0,0,"3",1
"357","1","JUL2005",400,"SO",19,0.916666666666667,"P",1.12,497.75,7,1,0,2,0,2,186.6,0,62.8203125,1.1,0,0,"3",2.82
"358","1","JUL2005",1,"SO",23,1.61333333333333,"R",1.13333333333333,968.666666666667,9,1,4.54,2.99333333333333,0.946666666666667,6.26666666666667,517.466666666667,0,49.0080989583333,1.03333333333333,0,0,"3",2.91333333333333
"359","0","JUL2005",0,"SO",21,1,"P",1.17333333333333,750,14,1,0,11.825,6,7,0,0.7779689543,48.1796875,1.08666666666667,0,0,"3",2.48666666666667
"360","1","JUL2005",0,"SB",22,1.62166666666667,"R",1.16,721,22.18,1.13333333333333,13.96,4.11333333333333,0.953333333333333,6.12666666666667,504.473333333333,0,33.3671875,1.02666666666667,0,7.63999999999961,"5",2.7
"362","1","JUL2005",0,"SO",18,0,"P",1.4,720.833333333333,16.39,1.45257142857143,13.2533333333333,0,0,5,269.058333333333,0.3795167282,52.390625,1,0,21.9753333333333,"5",1
"363","1","JUL2005",0,"SO",21,1.3,"P",1.11333333333333,629,20.4066666666667,1.05333333333333,7.26666666666667,1,1.36,9.68666666666667,281.128888888889,0,50.4765625,1.04,0,3.49999999999955,"5",2.82
"364","1","JUL2005",0,"SA",18,0,"P",1,50,1,1,21.1086666666667,0,0,5,116.438333333333,0.0246303674,50.59375,1,0,0,"3",1
"365","1","JUL2005",0,"SL",19,1,"P",1.17333333333333,2300,11,2,19.2,16,0,26,155,0,80.53125,1,2,827,"3",0
"366","1","JUL2005",0,"SO",17,0.26,"P",1.10888888888889,205.333333333333,17.4022222222222,1.01333333333333,26.5866666666667,3,0.0799999999999999,12,147.238055555556,0,59.782421875,1.01333333333333,0,4.13999999999946,"5",1.99333333333333
"368","1","JUL2005",1,"SO",23,0,"P",1.11333333333333,832,20,1,0,11,4,10,322.746666666667,0.0415294768,52.640625,1.01333333333333,0,0,"3",2.74
"371","1","JUL2005",1,"SO",20,3,"P",1.32,713.555555555556,8,2,0,18,0,22,202.628333333333,0.0542542692,38.1171875,1,2,328,"3",1
"373","1","JUL2005",0,"SO",24,1,"P",1.23333333333333,649.375,22.7,1.22,16.74,9.34666666666667,1,15.8533333333333,295.76,0.1935410998,51.2265625,1,0,90.4,"5",0
"374","1","JUL2005",0,"SO",17,0.313333333333333,"P",1.13333333333333,258,14.225641025641,1.07333333333333,26.8488888888889,15.3733333333333,0,16.5733333333333,74.0122222222222,0,30.05078125,1.04666666666667,0,3.3999999999995,"5",2.60666666666667
"375","0","JUL2005",0,"SA",19,1,"P",1.25333333333333,383.666666666667,32,1,121.501111111111,10.59,0.826666666666667,15.0866666666667,307.786666666667,0.0628263361,17.39453125,1.31333333333333,0,0,"3",2.12666666666667
"376","0","JUL2005",360,"SN",19,3,"R",1.54,800,18,1,148.856,19,3,31,868,0.1872711852,61.9296875,1,1,1014,"3",0
"377","0","JUL2005",0,"SA",23,2,"R",1.12,639.777777777778,37,1.10666666666667,44.1866666666667,4.29333333333333,1.00666666666667,7.74,529.18,0,50.0625,1.03333333333333,0,8.69333333333304,"5",2.38
"378","0","JUL2005",200,"SB",20,1,"P",1,700,1,3,116.04,12.2333333333333,3,29.7666666666667,744,0,84.953125,2,2,737,"3",0
"379","1","JUL2005",0,"SO",25,2.10666666666667,"R",1.16666666666667,904.666666666667,17.34,1.06666666666667,11.5266666666667,2.66666666666667,1.04666666666667,6.36,563.66,0.0142820106,32.4609375,1.03333333333333,0,30.5666666666664,"5",2.64666666666667
"380","1","JUL2005",0,"SO",32,1.71833333333333,"P",1.16,1389.66666666667,34.5533333333333,1.52666666666667,27.2133333333333,16.0533333333333,5.62666666666667,19.0266666666667,524.116666666667,0,63.5568489583333,1.04666666666667,0,153.82,"4",2.26
"384","1","JUL2005",1,"SL",24,2,"P",1.22666666666667,350,15,1.55333333333333,0,26,6,18,33,0.0871256117,63.3828125,1.02666666666667,0,60.3133333333332,"5",2.32
"385","1","JUL2005",500,"SB",25,1.64666666666667,"R",2,774.666666666667,4,1,0,4.71333333333333,1.02,7.68,615.686666666667,0.4647341147,37.8203125,1,0,0,"3",1
"388","1","JUL2005",340,"SO",18,0.66,"P",1.12666666666667,521.75,8,1.06,4.64333333333333,11,1,26,137.14,0,72.1875,1.01333333333333,0,6.29999999999953,"5",3
"389","1","JUL2005",1,"SB",24,1,"R",3,200,2,2,0,10.0733333333333,1,13.8711111111111,0,0.5624444671,33.3671875,2,1,0,"3",0
"395","1","JUL2005",0,"SH",21,4,"P",1.20666666666667,2850,30,1,25.5,21,2,5,718.946666666667,0.0219525473,78.828125,1,1,3631,"3",0
"397","1","JUL2005",0,"SL",22,0,"P",1.16,2100,10,2,0,22,5,14,434,0.1244526196,47.0078125,1,1,0,"3",4
"399","1","JUL2005",0,"SB",22,3,"P",1.16666666666667,350,16,1,19.4533333333333,17,3,24,342,0.0940839897,75.3125,1.02666666666667,0,0,"3",2.52666666666667
"400","1","JUL2005",500,"SO",18,0.36,"P",1.10888888888889,236.166666666667,16.1389743589744,1.03333333333333,24.2222222222222,16,0,16,143.636666666667,0.1690302002,40.4296875,1.01333333333333,0,6.3933333333328,"5",2.14
"405","1","JUL2005",0,"SD",19,0.373333333333333,"P",1,100,1,1.23333333333333,45.3533333333333,11.78,1,19.7628571428571,135.1,0.0362374359,22.56640625,1.04666666666667,0,12.2466666666663,"5",2.55333333333333
"407","0","JUL2005",400,"SO",23,0.95,"R",1,438.666666666667,1,1,74.8933333333333,7.68666666666667,1.15,14.06,327.786666666667,0,50.1386597842262,1,0,0,"3",1
"410","0","JUL2005",0,"SO",18,0,"P",1.49666666666667,510.133333333333,16.1466666666667,1.26,140.796666666667,20,0.286666666666667,33,318.993333333333,0.0250487871,42.9375,2,0,50.3833333333333,"5",0
"413","0","JUL2005",400,"SO",24,1.09333333333333,"R",1.12,627.666666666667,26.54,1.09333333333333,60.22,3.32,0.96,6.04666666666667,485.533333333333,0,49.5301822916667,1.06,0,12.7599999999996,"5",2.60666666666667
"414","0","JUL2005",1,"SM",21,2,"R",1.11333333333333,586.666666666667,17.94,1.19333333333333,51.0066666666667,7.91333333333333,0,12.4466666666667,392.5,0.0287116012,56.3203125,1.04666666666667,0,28.9199999999997,"5",3
"415","0","JUL2005",1,"SA",19,1,"P",1.16666666666667,489,23.4533333333333,1.09111111111111,36.0466666666667,7.85333333333333,0.786666666666667,12.6311111111111,327.266666666667,0,54.4122786458333,1.03333333333333,0,20.5399999999996,"4",2.39333333333333
"417","1","JUL2005",0,"SA",17,0,"P",1.17333333333333,3037,34.76,1.56,21.7266666666667,14.2906666666667,9,9,1007.66,0.0271662388,56.125,1.06,0,180.74,"5",2.44666666666667
"420","1","JUL2005",0,"SC",18,0.34,"P",1,150,2,1.12666666666667,23.6733333333333,12.4786666666667,0,22.3033333333333,31,0,72.203125,1,0,27.0066666666666,"5",2
"421","1","JUL2005",1,"SO",23,1.60666666666667,"R",1,883.444444444444,2,1,10.5933333333333,3.18666666666667,1.18,8.72666666666667,535.586666666667,0.4561984967,60.609375,1,0,0,"3",0
"423","0","JUL2005",0,"SC",19,1,"P",1.14,481.638888888889,28.26,1.07777777777778,37.92,10.5766666666667,0.885555555555556,17.0377777777778,308.213333333333,0,56.1533203125,1.04,0,6.35999999999955,"4",2.26666666666667
"424","0","JUL2005",0,"SA",18,1,"P",1,100,3,1,84.6733333333333,16,0,34,224.331111111111,0.0659206074,61.671875,1,1,150,"3",1.28666666666667
"425","0","JUL2005",0,"SO",22,5,"P",1.22666666666667,4050,8,1,65.3757264957265,13,4,29,216,0.1706764931,46.6875,1,1,3448,"3",3
"426","0","JUL2005",0,"SA",20,1,"P",1.15555555555556,500,16,1.15333333333333,35.76,12,2,6,310,0.5663343482,49.125,1.05333333333333,0,12.6706666666663,"5",2.62
"427","1","JUL2005",0,"SM",23,5,"H",1.09,2213,29.16,1.6,10.0133333333333,12.3333333333333,3.72,19.7133333333333,704.84,0,67.4867317708333,1.02,0,896.11,"5",2.18
"428","1","JUL2005",1,"SO",19,0.8,"R",1.09333333333333,911.666666666667,32.7666666666667,1.22444444444444,18.9866666666667,10.4333333333333,1.24,19.6333333333333,631.492222222222,0.229404042,97.984375,1.06666666666667,0,11.133333333333,"5",2.54666666666667
"433","1","JUL2005",800,"SN",18,0.561666666666667,"P",1.10666666666667,763.809523809524,25.9318787878788,1.23111111111111,12.9333333333333,7,0,14,422,0,34.8046875,1.05583333333333,0,12.7044444444441,"5",2.55333333333333
"434","1","JUL2005",0,"SM",18,0,"P",1.14,787.35,23,2,13.7266666666667,14,0,37,274.72,0,56.1640625,1,1,0,"3",0
"437","1","JUL2005",100,"SC",19,0.626666666666667,"P",1.12,680.777777777778,15.8733333333333,1.16666666666667,5.92666666666667,24,1,15.3733333333333,179.986666666667,0.1436718814,46.0546875,1.02,0,3.69999999999954,"5",2.76
"438","1","JUL2005",1,"SO",18,0.513333333333333,"P",1.08666666666667,406.833333333333,11,1.03333333333333,0,12.8433333333333,0.673888888888889,15.1422222222222,137.376666666667,0.1335679893,67.578125,1.05333333333333,0,0.893333333332802,"5",3.04666666666667
"439","1","JUL2005",1,"SC",18,0,"P",1.18222222222222,483.333333333333,36.7066666666667,1.04,40.5866666666667,12.08,0.32,20.2,330.36,0,63.74865234375,1.07333333333333,0,3.01333333333281,"4",1.87333333333333
"442","1","JUL2005",0,"SO",20,1,"P",1.14,950,10,1,17.1933333333333,14.5083333333333,2.1,23.0633333333333,229.79,0,77.140625,1,1,830,"3",1.97333333333333
"443","1","JUL2005",1,"SB",21,2,"P",1.56,1900,15,1,186,17,3,37,553.69,0,65.78125,1,1,2141,"3",0
"445","1","JUL2005",1,"SO",23,1.44,"R",1.14,930.333333333333,24.6666666666667,1.14666666666667,9.22,2.50666666666667,1.2,5.66,563.506666666667,0,45.9182552083333,1.04,0,1.37333333333298,"4",2.42
"450","0","JUL2005",0,"SK",18,0,"P",1.46666666666667,920.833333333333,49,1,120.333333333333,21,0,10,476.13,0,49.703125,1.57583333333333,0,0,"3",1.76
"451","0","JUL2005",0,"SO",21,2,"P",1,300,5,1,165,0,1.82666666666667,3,0,0,25.0859375,2,1,1127,"3",1
"452","0","JUL2005",0,"SO",19,1,"P",1.12666666666667,150,12,1,0,2,1,29,155,0.32149122,52.53125,1,1,365,"3",4
"456","1","JUL2005",1,"SA",20,3,"P",1.10666666666667,350,21,1,16.3716666666667,11.8633333333333,1,18.8533333333333,404,0,51.734375,1,1,1030,"3",1.40666666666667
"457","0","JUL2005",0,"SF",22,0,"P",1.09333333333333,744.666666666667,16,2,50.2666666666667,19,3.9,14,327.833333333333,0,57.3046875,1.04,0,0,"3",2.50666666666667
"459","1","JUL2005",200,"SO",24,1.46,"P",1.17333333333333,1242.88888888889,82,2,72.1133333333333,16,6,15,587.153333333333,0.0786990221,39.8515625,1.06666666666667,0,80.3333333333332,"2",2.38666666666667
"461","1","JUL2005",0,"SO",23,1.42666666666667,"R",1.14666666666667,914.666666666667,27.1266666666667,1.13555555555556,8.78666666666667,2.63333333333333,1.25333333333333,5.16666666666667,570.926666666667,0,47.0257291666667,1.02666666666667,0,12.333333333333,"4",2.54666666666667
"465","1","JUL2005",760,"SO",24,1,"R",1.11333333333333,1045.66666666667,18,1,9.67666666666667,5.25333333333333,1.54666666666667,11.4066666666667,541.04,0.0706437458,77.015625,1.04666666666667,0,0,"3",3
"466","0","JUL2005",0,"SO",19,0,"H",1,600,3,1,135,5,2,17,465,0.0439332351,73.015625,2,1,29,"3",1
"467","0","JUL2005",1,"SB",20,2,"R",1.96,1142.88888888889,13,1,46,12,0,70,384.473333333333,0.0868362025,86.109375,3,1,920,"3",1
"470","0","JUL2005",420,"SB",30,0,"R",2,150,2,1,0,6.21333333333333,1.68666666666667,9.48666666666667,587.036666666667,0,15.58984375,3,0,0,"3",0
"471","0","JUL2005",0,"SO",18,2,"P",1.1,380.198412698413,30,1,34.5666666666667,9,0.853333333333333,24,241.02,0.0060602976,65.3125,1.04,0,0,"3",2.52666666666667
"472","1","JUL2005",2,"SO",21,1.57333333333333,"R",1.08888888888889,658.333333333333,27.5533333333333,1.1,8.22666666666667,7.27333333333333,1.15333333333333,13.6933333333333,484.067777777778,0.1926709646,70.421875,1.02666666666667,0,9.64666666666626,"5",2.62666666666667
"473","1","JUL2005",1,"SE",18,0.27,"P",1.08666666666667,435,30.2033333333333,1.08666666666667,23.76,12.2844444444444,0.36,20.5264444444444,389.453333333333,0,66.15154296875,1.02666666666667,0,9.2266666666662,"4",2.08666666666667
"475","1","JUL2005",100,"SO",37,0.94,"R",1.20666666666667,1428.33333333333,25.7066666666667,1.52666666666667,8.86666666666667,2.18666666666667,1.46666666666667,6.12666666666667,964.4,0.2028133147,41.5,1.04,0,27.3066666666665,"5",1.8
"480","1","JUL2005",0,"SO",16,0.366666666666667,"P",1.15555555555556,552.666666666667,33.7444444444444,1.11333333333333,27.8466666666667,21,0.713333333333333,61,285.6,0.2040498154,42.6875,1.1,0,17.7666666666663,"5",2.13333333333333
"482","1","JUL2005",1,"FT",18,0.4,"P",1.15333333333333,527.666666666667,33.41,1.14,22.0166666666667,7,0.198333333333333,40,390.453333333333,0,81.84375,1.01333333333333,0,6.19333333333288,"5",1.84666666666667
"485","0","JUL2005",1,"SA",44,0,"H",1.77333333333333,6450,11,2.77333333333333,241.176666666667,4,3,2,3472.75333333333,0,67.46875,1.26,0,452.833333333333,"5",4
"486","1","JUL2005",0,"SA",21,3,"P",1.19333333333333,1300,7,2,1,8,2,19,1,0,80.53125,1,2,1003,"3",3
"487","1","JUL2005",0,"SB",23,1.52,"R",1.12666666666667,810.833333333333,25.5266666666667,1.14,11.7733333333333,4.18666666666667,0.94,6.90666666666667,571.473333333333,0,43.5079557291667,1.02666666666667,0,12.5199999999996,"4",2.54
