"","GOOD","app_date","disp_income","occ_code","cust_age","time_emp","res_indicator","I_01","I_02","I_03","I_04","D_01","ER_01","ER_02","I_05","D_02","I_06","P_01","S_01","CA_03","CA_02","CA_01","S_02","NewFeature1","NewFeature2"
"252","0","JUL2005",1,"SL",21,"0","P",0,318.666666666667,19,1.19333333333333,101.748333333333,22,1,2,295.193333333333,0,39.203125,0,0,19.6666666666658,"5",12,0.503846544347096,-273.853333333333
"253","0","JUL2005",1,"SA",23,"2","R",-2.32395584257953e-14,349,28.5133333333333,1.08,82.42,5.18666666666667,1.21333333333333,9.15333333333333,420.873333333333,0,48.744453125,0,0,6.21999999999934,"4",12,0.565054367603524,-282.06
"254","1","JUL2005",0,"FT",24,"1","R",-2.25279054670106e-14,984.333333333333,26.1716666666667,1.05333333333333,31.18,2.12,1.26,5.96,729.031111111111,0.0448961325,17.66015625,0,0,13.7799999999993,"5",12,0.566280823723064,-543.58
"256","1","JUL2005",0,"SO",23,"3","P",0,750,11,1,23.4266666666667,15.5266666666667,19,28,61,0.0350721098,73.5625,1,1,412,"3",0,0.0813333333333333,-689
"257","1","JUL2005",1,"SM",22,"4","P",0,4300,7,3,0,23,5,20,712,0.0824397141,58.671875,2,3,2027,"3",0,0.165581395348837,-3588
"258","1","JUL2005",500,"SO",18,"0","P",0,700,7,1,3.32,10.9546666666667,0.533333333333333,2,267.46,0.0429544147,54.234375,1,1,2,"3",3,0.375257623194896,-460.293333333333
"259","0","JUL2005",0,"SB",19,"0","P",0.00666666666664307,226.666666666667,20.7433333333333,1.06666666666667,108.073333333333,14,0,38,254.54,0,32.703125,0,0,1.11333333333241,"5",12,0.480555430535178,-229.506666666667
"263","1","JUL2005",800,"SB",19,"0","P",1.11333333333333,320,5.35866666666667,1.18,7.50666666666667,19,0,8,236.446666666667,0.0715759185,50.1875,1,0,47.0533333333333,"5",2,0.443286398753986,-312.87
"264","1","JUL2005",1,"SE",24,"1","R",1.09333333333333,866.5,6,1,0,2.89333333333333,0.726666666666667,5.79333333333333,665.255,0.1049111555,44.234375,0,0,0,"3",12,0.564210152410637,-470.886666666667
"266","1","JUL2005",1,"SO",16,"0","P",0.0133333333333101,254.666666666667,13.3533333333333,1.04,12.4666666666667,5,0.356666666666667,6,170.44,0.0640122702,54.15625,0,0,-9.51179875604188e-13,"5",12,0.418718074476474,-239.133333333333
"267","0","JUL2005",0,"SO",19,"0","P",1.28,222.666666666667,6,2,230,3,1,35,241.013333333333,0.1862205504,61.15625,1,2,33,"3",1.84,0.49667650099271,-215.8
"269","1","JUL2005",0,"SO",19,"0","R",0,173,9,1,49.18,11.705,0.786666666666667,21.49,235.216666666667,0.2960278122,70.59375,0,0,0,"3",12,0.483362617518516,-263.98
"272","1","JUL2005",0,"SO",18,"0","R",0.0199999999999769,580.666666666667,19.9466666666667,1,4.43333333333333,14.1266666666667,0.186666666666667,22.9133333333333,314.333333333333,0,60.7776236979167,0,0,1.88666666666577,"5",12,0.369576099978673,-535.74
"273","1","JUL2005",0,"SB",18,"0","P",0,181.333333333333,28,1,46.61,17,0,17,358.88,0.0124169822,69.515625,0,0,0,"3",12,0.78177826715722,-103.013333333333
"274","1","JUL2005",0,"SO",18,"0","P",0,492,10,1,3.22,24,0,47,244.113333333333,0,55.3359375,1.04,0,0,"3",4,0.363954402835589,-398.466666666667
"276","1","JUL2005",1,"SO",20,"1","R",-2.30363876122889e-14,311,16.0466666666667,1.06,14.2133333333333,7.1,1.09333333333333,9.93333333333333,291.486666666667,0,47.7544075520833,0,0,-8.96799671560681e-13,"4",12,0.452393337604356,-311.143333333333
"277","1","JUL2005",0,"SO",21,"2","R",0,625,12,1,17.8933333333333,0,0.86,5,425.306111111111,0.0023079388,21.265625,0,0,0,"3",12,0.43242780614919,-510.51
"278","1","JUL2005",0,"SL",25,"1","P",0,1152,26,1.25333333333333,9.56,7.83333333333333,2.86666666666667,2,682.433333333333,0,45.6484375,0,0,25.846666666666,"5",12,0.447379409314642,-795.346666666667
"285","1","JUL2005",10,"SF",19,"0","P",0,500,10,1,7.18666666666667,13,0,38,275.253333333333,0.381779423,64.03125,0,0,0,"3",12,0.374620572828302,-482.806666666667
"287","0","JUL2005",0,"SO",18,"1","P",0,144,28,1,63.02,7,0.24,8,200.413333333333,0.0190419333,48.09375,0,0,0,"3",12,0.503010235694077,-161.153333333333
"288","1","JUL2005",0,"SC",21,"3","P",0,300,15,2,40.7733333333333,2,2,11,495.073333333333,0.0350777647,91.84375,1,1,0,"3",1.26,0.554637865506004,-296.82
"289","1","JUL2005",1,"SB",23,"1","R",0,2100,23,1.77333333333333,32.1733333333333,10.6333333333333,5.54666666666667,11.0333333333333,1130,0.598415086,13.0625,0,0,68.8866666666662,"5",12,0.509202172583701,-1084.49333333333
"291","1","JUL2005",1,"SO",21,"1","P",0,324.333333333333,19,1,6.85333333333333,5,2,8,285.393333333333,0.0522158801,64.203125,1,0,15.0199999999999,"5",0,0.470777790542509,-275.406666666667
"292","0","JUL2005",1,"SO",23,"1","R",-2.30189941182365e-14,302.666666666667,23.7266666666667,1.06666666666667,72.3733333333333,4.38666666666667,1.25333333333333,8.4,377.6,0.2728191791,58.6875,0,0,-8.05092289131911e-13,"5",12,0.553378970139827,-221.88
"293","0","JUL2005",380,"SA",18,"0","P",0.00666666666664294,2542.33333333333,37.585,1.52666666666667,136.253333333333,13.5666666666667,15,15,1432.34,0.0643372955,50.8828125,0,0,56.5399999999995,"5",12,0.441068687371632,-1810.98
"294","1","JUL2005",1,"SM",44,"6","P",0,4700,75,1.78666666666667,48.8866666666667,12.9733333333333,0,26.96,311,0,56.40625,0,0,375.953333333333,"5",12,0.0661702127659574,-4389
"297","0","JUL2005",0,"SA",18,"0","P",0.0133333333333104,159.555555555556,16.29,1.03333333333333,56.984,12,0,15,172.226666666667,0.219254388,49.953125,0,0,1.27999999999905,"5",12,0.50752481422849,-167.606666666667
"302","0","JUL2005",0,"SM",20,"2","P",0,1450,11,1,83.8933333333333,19,0,26,584.713333333333,0,51.5,1,1,1454,"3",1,0.355646024865682,-1149.14666666667
"303","1","JUL2005",0,"SA",21,"2","P",0,150,15,1.26,0,13,2,31,343.94,0,84.90625,1,0,97.2933333333333,"5",1,0.540544325208869,-266.033333333333
"304","0","JUL2005",0,"SO",22,"1","R",-2.27995400337022e-14,313,21.1733333333333,1.07333333333333,77.9933333333333,5.22,1.44,7.66666666666667,342.233333333333,0.4654815868,45.7265625,0,0,2.23333333333252,"5",12,0.547631363905622,-205.306666666667
"305","1","JUL2005",0,"SO",19,"0","P",0,135,18,1,41.5333333333333,12,0.853333333333333,26,214.853333333333,0.0634885435,78.40625,1,0,0,"3",1,0.486292711329831,-216.98
"306","1","JUL2005",400,"SB",20,"2","P",1.09333333333333,262.333333333333,6,1.22666666666667,0,11.1933333333333,1.78666666666667,17.8533333333333,243.14,0.0955666166,61.421875,0,0,5.60666666666594,"5",12,0.440404441013436,-289.093333333333
"307","1","JUL2005",0,"SN",18,"0","P",1.00666666666667,568.333333333333,4.64333333333333,1.22666666666667,5.07333333333333,14,1,12,296.546666666667,0,67.28125,0,0,1.26666666666579,"5",12,0.412811363046406,-506.16
"309","1","JUL2005",1,"SO",18,"0","P",1,1050,5,1,50,18,1,37,1085,0.0731288353,65.671875,1,0,0,"3",2,1.03333333333333,35
"310","0","JUL2005",0,"SA",22,"3","R",0,356.666666666667,14,1,1,4.64666666666667,0.94,8.2,364.153333333333,0.1860068603,51.53125,0,0,19.7733333333327,"5",12,0.527225583075309,-324.146666666667
"313","0","JUL2005",0,"SB",20,"0","P",1.25333333333333,150,6,1,0,18,2.16,17,155,0.1204061222,59.1875,1.23333333333333,0,0,"3",4,1.03333333333333,5
"315","1","JUL2005",0,"SL",24,"3","P",0,950,12,2,25,15.4983333333333,4.46222222222222,23.18,550.366666666667,0,67.11671875,1,1,0,"3",1.91333333333333,0.387194926050958,-894.186666666667
"319","0","JUL2005",1,"SK",18,"1","R",1.56666666666667,428.333333333333,3.91333333333333,1.64,149.933333333333,6.66666666666667,0.76,1,417.586666666667,0.2065102924,28.8984375,1,0,103.303333333333,"5",1,0.677039080115919,-176.673333333333
"320","0","JUL2005",0,"SF",23,"2","P",0,370.666666666667,34,1.30666666666667,106.718333333333,3,3,8,421.02,0,42.8984375,1,0,174.76,"5",0,0.501016372807286,-438.76
"321","1","JUL2005",0,"SB",28,"2","P",2,1800,2,3,0,12.7466666666667,6.11333333333333,1,1768,0.3029132504,87.953125,1,1,0,"2",1,0.982222222222222,-32
"324","1","JUL2005",0,"SO",19,"1","P",0,283.666666666667,18,1,6.92666666666667,14,0,13,178.933333333333,0,24.58203125,0,0,0,"3",12,0.413164588094167,-264.633333333333
"327","1","JUL2005",100,"SO",21,"4","R",-2.27303361318339e-14,621.333333333333,22.76,1.27333333333333,14.72,2,3,13,433.926666666667,0,70.203125,0,0,46.0733333333328,"5",12,0.478074084160433,-437.661111111111
"329","1","JUL2005",0,"SL",21,"3","P",2,200,6,4,75.64,6,3,7,512.333333333333,0.4496297045,57.9375,3,3,298,"3",0,0.582255659525949,-419.626666666667
"330","1","JUL2005",0,"SO",21,"0","P",-2.44770870239108e-14,694.666666666667,26.7533333333333,1.28666666666667,9.30666666666667,26,4,28,525.044333333333,0.0476004306,48.5625,0,0,11.1733333333327,"5",12,0.383537846316372,-660.626666666667
"331","1","JUL2005",0,"SC",27,"0","R",-2.20586512019357e-14,619.666666666667,25.58,1.47333333333333,31.16,3.92666666666667,2.17333333333333,8.00666666666667,725.702222222222,0.3347548805,38.5078125,0,0,20.666666666666,"5",12,0.664380820380922,-267.6
"333","1","JUL2005",1,"SA",29,"6","H",0,8550,8,1.7,40.4333333333333,9.90666666666667,3,14.2333333333333,3844,0.0342638699,26.66015625,0,0,318.3,"5",12,0.449590643274854,-4706
"334","0","JUL2005",0,"SD",18,"1","P",0,1100,8,2,45,6,0,34,517.08,0.0233449023,63.71875,1,2,1012,"3",1,0.381871937750573,-976.306666666667
"338","0","JUL2005",0,"SO",21,"1","R",-2.3019364192578e-14,256,21.4933333333333,1.06,75.5416666666667,6.58,1.48,8.58666666666667,299.48,0.3317752127,58.4453125,0,0,3.39999999999917,"5",12,0.594325014700384,-192.74
"339","0","JUL2005",0,"SO",20,"1","R",-2.32354876080384e-14,210.666666666667,15.5866666666667,1.14666666666667,84.88,11.7066666666667,1.21333333333333,28.2366666666667,269.793333333333,0.0534651125,80.796875,0,0,3.62666666666578,"5",12,0.495803772706497,-233.706666666667
"343","1","JUL2005",100,"SO",22,"4","R",0,350,27,1.42,24.3866666666667,13.94,4.25333333333333,23.5666666666667,32,0.4559581587,56.2109375,0,0,141.926666666666,"5",12,0.0914285714285714,-318
"347","1","JUL2005",0,"SF",18,"1","P",0,542.333333333333,11,1,0,25,1,19,248.473333333333,0.0559462737,78.453125,1,0,0,"3",1,0.345891417774342,-475.726666666667
"349","0","JUL2005",0,"SO",26,"4","R",-2.2194838559623e-14,484.333333333333,25.7733333333333,1.23333333333333,81.48,3.41333333333333,1.68666666666667,7.77333333333333,498.353333333333,0.0029459411,49.4375,0,0,10.9333333333327,"5",12,0.556249634644442,-308.873333333333
"350","1","JUL2005",0,"SC",21,"0","P",-2.44363788463412e-14,758.666666666667,25.52,1.30666666666667,29.1266666666667,5,3,6,611.495555555556,0.3490691986,76.015625,0,0,12.366666666666,"5",12,0.470380834701724,-545.406666666667
"352","1","JUL2005",0,"SO",27,"1","P",-2.35485705009827e-14,991,29.98,1.54857142857143,41.5466666666667,13.7333333333333,5.48,12.18,779.493333333333,0,30.65625,0,0,25.0599999999994,"5",12,0.562455128822574,-530.1
"354","0","JUL2005",1,"SO",42,"1","R",0,594.333333333333,29,1,190.633333333333,9.26666666666667,4.58666666666667,13.08,782.393333333333,0,63.6953125,0,0,37.7733333333327,"1",12,0.642143953585667,-388.206666666667
"356","1","JUL2005",40,"SO",19,"0","P",1,1700,5,1,46.08,16,2.31333333333333,11,0,0,88.125,2,0,0,"3",1,0,-1700
"357","1","JUL2005",400,"SO",19,"1","P",0,295.333333333333,7,1,0,2,0,2,223.046666666667,0,62.8203125,0,0,0,"3",12,0.462186725883392,-299.66
"358","1","JUL2005",1,"SO",23,"2","R",0,827.333333333333,9,1,9.51333333333333,1.80666666666667,1.295,6,664.628333333333,0,47.3208919270833,0,0,0,"3",12,0.510716197366672,-575.52
"359","0","JUL2005",0,"SO",21,"1","P",0,750,14,1,0,12.4866666666667,6,7,0,0.7779689543,48.1796875,0,0,0,"3",12,0,-750
"360","1","JUL2005",0,"SB",22,"1","R",-2.29608924466144e-14,378.333333333333,19.6666666666667,1.05333333333333,25.34,3.20666666666667,1.04,7.21,397.846666666667,0,33.3671875,0,0,1.27999999999916,"5",12,0.53667916424559,-310.903333333333
"362","1","JUL2005",0,"SO",18,"0","P",1.26666666666667,307.333333333333,3.86666666666667,1.27333333333333,7.48,0,0,5,201.193333333333,0.3795167282,52.390625,1,0,17.9799999999999,"5",1,0.460268556888966,-248.893333333333
"363","1","JUL2005",0,"SO",21,"1","P",0.0133333333333083,319.333333333333,16.3425,1.06,6.01333333333333,1,1.26666666666667,11.78,248.966666666667,0,50.4765625,0,0,-8.70651698884709e-13,"5",12,0.449362290686184,-271.57
"364","1","JUL2005",0,"SA",18,"0","P",1,50,1,1,38.0088888888889,0,0,5,184.2,0.0246303674,50.59375,1,0,0,"3",1,0.513074697148026,-200.233333333333
"365","1","JUL2005",0,"SL",19,"1","P",0,2300,11,2,14.2533333333333,16,0,26,155,0,80.53125,1,2,827,"3",0,0.0673913043478261,-2145
"366","1","JUL2005",0,"SO",17,"0","P",0.00666666666664292,270.666666666667,15.7133333333333,1.00666666666667,12.0133333333333,3,0.373333333333333,12,156.966666666667,0,56.2376041666667,0,0,0.0733333333323846,"5",12,0.420929874915209,-238.033333333333
"368","1","JUL2005",1,"SO",23,"0","P",0,673,20,1,0,11,4,10,495.742666666667,0.0415294768,52.640625,0,0,0,"3",12,0.427719563440142,-594.766666666667
"371","1","JUL2005",1,"SO",20,"3","P",0,557.666666666667,8,2,0,18,0,22,355.68,0.0542542692,38.1171875,1,2,328,"3",1,0.387823325602306,-602.36
"373","1","JUL2005",0,"SO",24,"1","P",0.0133333333333082,635,16.645,1.22666666666667,5.16,12.1133333333333,1,18.2,361.333333333333,0.1935410998,51.2265625,1,0,58.02,"5",0,0.413535403645984,-476.786666666667
"374","1","JUL2005",0,"SO",17,"0","P",0.0133333333333095,151.666666666667,21.4488888888889,1.00666666666667,54.1266666666667,10.9093333333333,0,12.4133333333333,199.526666666667,0,30.05078125,0,0,0.459999999999059,"5",12,0.526746135687257,-177.873333333333
"375","0","JUL2005",0,"SA",19,"1","P",0,170.888888888889,32,1,127.586666666667,10.02,0.96,17.0466666666667,247.5,0.0628263361,17.39453125,0,0,0,"3",12,0.563489041621575,-187.226666666667
"376","0","JUL2005",360,"SN",19,"3","R",0,800,18,1,125.426666666667,19,3,31,868,0.1872711852,61.9296875,1,1,1014,"3",0,1.085,68
"377","0","JUL2005",0,"SA",23,"2","R",0,345.666666666667,37,1.09333333333333,73.1066666666667,4.52,1.3,7.90666666666667,493.666666666667,0,50.0625,0,0,9.51333333333267,"5",12,0.583053721050949,-408.733333333333
"378","0","JUL2005",200,"SB",20,"1","P",1,700,1,3,122.386666666667,11.7133333333333,3,28.34,744,0,84.953125,2,2,737,"3",0,1.06285714285714,44
"379","1","JUL2005",0,"SO",25,"2","R",-2.29867976505223e-14,895.333333333333,21.9933333333333,1.04,13.86,1.82,1.33333333333333,5.22666666666667,706.775,0.0142820106,32.4609375,0,0,6.33999999999936,"5",12,0.533465054249102,-485.806666666667
"380","1","JUL2005",0,"SO",32,"0","P",-2.30981900273264e-14,1993.33333333333,30.2066666666667,1.66666666666667,37.6866666666667,19.2533333333333,7.84,17.78,1271.82666666667,0,55.4219921875,0,0,66.5666666666661,"4",12,0.514421679657109,-1575.01333333333
"384","1","JUL2005",1,"SL",24,"2","P",0,350,15,1.55333333333333,0,26,6,18,33,0.0871256117,63.3828125,0,0,130.499999999999,"5",12,0.0942857142857143,-317
"385","1","JUL2005",500,"SB",25,"1","R",2,456,4,1,0,3.08666666666667,0.726666666666667,7.02,462.591666666667,0.4647341147,37.8203125,1,0,0,"3",1,0.544402794873228,-376.413333333333
"388","1","JUL2005",340,"SO",18,"0","P",0,299.333333333333,8,1.15333333333333,5.30666666666667,11,1,26,169.073333333333,0,72.1875,1.05333333333333,0,4.37333333333323,"5",3,0.404385749971361,-237.833333333333
"389","1","JUL2005",1,"SB",24,"1","R",3,200,2,2,0,11.2266666666667,1,18.6266666666667,0,0.5624444671,33.3671875,2,1,0,"3",0,0,-200
"395","1","JUL2005",0,"SH",21,"4","P",0,2850,30,1,39.3888888888889,21,2,5,1455.4,0.0219525473,78.828125,1,1,3631,"3",0,0.438454320043634,-1883.64666666667
"397","1","JUL2005",0,"SL",22,"0","P",0,2100,10,2,0,22,5,14,434,0.1244526196,47.0078125,1,1,0,"3",4,0.206666666666667,-1666
"399","1","JUL2005",0,"SB",22,"3","P",0,350,16,1,39.3066666666667,17,3,24,342,0.0940839897,75.3125,0,0,0,"3",12,0.977142857142857,-8
"400","1","JUL2005",500,"SO",18,"0","P",0.0199999999999776,279.666666666667,12.66,1.08666666666667,6.78,16,0,16,169.906666666667,0.1690302002,40.4296875,0,0,1.51999999999909,"5",12,0.400334947551033,-255.373333333333
"405","1","JUL2005",0,"SD",19,"0","P",1,100,1,1.19666666666667,64.1533333333333,10.5933333333333,1,21.9466666666667,212.98,0.0362374359,22.56640625,0,0,2.6133333333324,"5",12,0.510956381015372,-235.68
"407","0","JUL2005",400,"SO",23,"1","R",1,269.666666666667,1,1,63.1333333333333,4.5,0.766666666666667,9.42,294.933333333333,0,49.2382942708333,1,0,0,"3",1,0.544761709213409,-205.06
"410","0","JUL2005",0,"SO",18,"0","P",0.0266666666666435,196,14.3866666666667,1.06666666666667,78.92,20,0.34,33,206.486666666667,0.0250487871,42.9375,2,0,17.38,"5",0,0.489706236959984,-178.3
"413","0","JUL2005",400,"SO",24,"1","R",-2.31200244134773e-14,359.666666666667,22.5733333333333,1.04666666666667,83.0366666666667,3.71333333333333,1.1,7.19714285714286,376.12,0,41.2799479166667,0,0,0.119999999999193,"5",12,0.56776121577551,-238
"414","0","JUL2005",1,"SM",21,"2","R",1,411.333333333333,4.53333333333333,1.16666666666667,143.826666666667,8.99333333333333,0,17.06,370.213333333333,0.0287116012,56.3203125,1.16,0,177.353333333333,"5",3,0.508375968148695,-348.26
"415","0","JUL2005",1,"SA",19,"1","P",-2.41588230901849e-14,212,16.58,1.06666666666667,40.1666666666667,10.0466666666667,1.15925925925926,15.4111111111111,208.466666666667,0,51.7627604166667,0,0,1.19999999999902,"4",12,0.46356608677491,-183.42
"417","1","JUL2005",0,"SA",17,"0","P",0.0133333333333093,3740.33333333333,34.1583333333333,1.39333333333333,24.94,13.5133333333333,9,9,1482.38333333333,0.0271662388,56.125,0,0,33.0999999999995,"5",12,0.37161590871466,-3202.89333333333
"420","1","JUL2005",0,"SC",18,"0","P",1,150,2,1.17333333333333,23.7088888888889,13.0066666666667,0,21.4733333333333,31,0,72.203125,1,0,34.6666666666666,"5",2,0.206666666666667,-119
"421","1","JUL2005",1,"SO",23,"3","R",1,870.666666666667,2,1,6.21333333333333,11.3938888888889,1.38833333333333,17.96,419.186666666667,0.4561984967,60.609375,1,0,0,"3",0,0.387570172926034,-650.66
"423","0","JUL2005",0,"SC",19,"1","P",0.00666666666664233,237.333333333333,15,1.1,43.07,10.6933333333333,1.06666666666667,17.66,215.533333333333,0,51.4700911458333,0,0,1.13999999999901,"4",12,0.446767622513876,-212.593333333333
"424","0","JUL2005",0,"SA",18,"1","P",1,100,3,1,79.3933333333333,16,0,34,196.686666666667,0.0659206074,61.671875,1,1,150,"3",1.60666666666667,0.481606164318579,-183.451666666667
"425","0","JUL2005",0,"SO",22,"5","P",0,4050,8,1,85.3733333333333,13,4,29,216,0.1706764931,46.6875,1,1,3448,"3",3,0.0533333333333333,-3834
"426","0","JUL2005",0,"SA",20,"1","P",0,500,16,1.22666666666667,78.2866666666667,12,2,6,310,0.5663343482,49.125,0,0,33.9599999999992,"5",12,0.62,-190
"427","1","JUL2005",0,"SM",23,"5","H",0.00666666666664388,4832.33333333333,30.8333333333333,1.49333333333333,16.8733333333333,16.1066666666667,5.66,24.4133333333333,1718.44666666667,0,62.1656380208333,0,0,351.98,"5",12,0.344992982203978,-4354.14
"428","1","JUL2005",1,"SO",19,"1","R",0.00666666666664418,826,35.54,1.15333333333333,43.7733333333333,11.1933333333333,1.15333333333333,19.91,824.893333333333,0.229404042,97.984375,0,0,15.2333333333326,"5",12,0.526569386888771,-639.026666666667
"433","1","JUL2005",800,"SN",18,"0","P",0.0199999999999767,779,29.8142857142857,1.13333333333333,22.1466666666667,7,0,14,537.388333333333,0,34.8046875,0,0,9.7333333333326,"5",12,0.449523800134701,-677.786666666667
"434","1","JUL2005",0,"SM",18,"0","P",0,1266.83333333333,23,2,6.91333333333333,14,0,37,497.133333333333,0,56.1640625,1,1,0,"3",0,0.3241353196681,-1283.66666666667
"437","1","JUL2005",100,"SC",19,"0","P",0.00666666666664209,307.666666666667,12.3533333333333,1.1,7.06,24,1,22.3333333333333,226.24,0.1436718814,46.0546875,0,0,0.366666666665748,"5",12,0.404356525825167,-330.54
"438","1","JUL2005",1,"SO",18,"0","P",0,247.666666666667,11,1.07333333333333,0,12.4788888888889,0.966666666666667,19.7266666666667,154.52,0.1335679893,67.578125,0,0,12.0999999999991,"5",12,0.34959962511622,-287.1
"439","1","JUL2005",1,"SC",18,"0","P",-2.44515518943444e-14,327,25.7003703703704,1.04666666666667,56.28,13.6822222222222,0.506666666666667,21.0777777777778,346.746666666667,0,70.015625,0,0,2.2666666666658,"4",12,0.503411927856531,-382.946666666667
"442","1","JUL2005",0,"SO",20,"1","P",0,950,10,1,6.545,16.2,2.16,23.5377777777778,476.086666666667,0,77.140625,1,1,830,"3",1.97333333333333,0.378504613698864,-718.233333333333
"443","1","JUL2005",1,"SB",21,"2","P",0,1900,15,1,186,17,3,37,1061.21333333333,0,65.78125,1,1,2141,"3",0,0.498841279788253,-1202.14666666667
"445","1","JUL2005",1,"SO",23,"1","R",0.00666666666664339,672,19.684,1.05333333333333,14.1333333333333,1.72666666666667,0.72,5.8,479.061666666667,0,44.9557291666667,0,0,1.78666666666586,"4",12,0.47883849641482,-505.686666666667
