"","GOOD","app_date","disp_income","occ_code","cust_age","time_emp","res_indicator","I_01","I_02","I_03","I_04","D_01","ER_01","ER_02","I_05","D_02","I_06","P_01","S_01","CA_03","CA_02","CA_01","S_02"
"311","1","JUL2005",0,"SM",31,2,"R",1.17333333333333,5450,13,1,22,0,3,9,1707,0,46.546875,1.07333333333333,0,328.066666666667,"5",2.38666666666667
"312","0","JUL2005",0,"SN",29,3,"R",1.1,1637,62,1,57.5,9,3.78,3,985.06,0.1180869364,78.265625,1.03333333333333,0,258.517333333333,"5",2.32
"314","1","JUL2005",0,"SB",20,0,"P",1.09333333333333,449.666666666667,20,1.12,1,7,2,10,246.4,0.1056139951,41.0078125,1.02666666666667,0,24.4666666666662,"5",2.52
"316","0","JUL2005",0,"SO",19,0.813333333333333,"R",1.14,496,21.0733333333333,1.08666666666667,52.8533333333333,5.81333333333333,0.62,9.05555555555556,326.144444444444,0.0020995702,24.90625,1.11333333333333,0,24.6199999999996,"5",2.41333333333333
"317","0","JUL2005",0,"SD",24,0,"P",1.19333333333333,664,25,1.48666666666667,158,5.88555555555556,2.37333333333333,10.8333333333333,368.112222222222,0.0834146931,45.8515625,2,0,99.9566666666667,"5",0
"318","1","JUL2005",500,"SO",25,1.48666666666667,"R",1,763.666666666667,2,1,7.63333333333333,2.3,0.886666666666667,7.35333333333333,437.54,0.1778432024,56.2421875,1,0,0,"3",1
"322","1","JUL2005",0,"SO",18,0,"P",1.1,724.833333333333,11.8238888888889,1.13333333333333,3.12666666666667,25,0,5,161.210833333333,0.0338098248,60.2109375,1.03333333333333,0,3.14666666666615,"5",2.95333333333333
"323","0","JUL2005",1,"SD",21,0,"P",1.34,1550,9,4,110.546666666667,6,0,57,704.815555555556,0.5157262385,56.0078125,1,3,1783,"3",3
"325","0","JUL2005",0,"SB",22,1,"P",1.26,539.444444444444,28,1.33333333333333,55,1,3,8,456.12,0.0803616883,22.20703125,1,0,165.013333333333,"5",1
"326","0","JUL2005",1,"SB",18,0,"P",3,850,2,1,141.533333333333,2,0,28,300.942222222222,0,11.65625,1,0,0,"3",1
"328","1","JUL2005",0,"SC",23,1,"P",1.16,1747.66666666667,34,2,18.7933333333333,1,4.64,1,762.017777777778,0,70.328125,1,1,0,"3",1.35333333333333
"332","1","JUL2005",1,"SD",20,0,"P",1.12,686.333333333333,38,1,19.6666666666667,19,3,38,290.02,0,48.71875,1.02,0,0,"3",2.4
"335","1","JUL2005",0,"SD",19,0,"P",1.10666666666667,801.666666666667,73,2,25.95,5,0,21,509.757777777778,0.1422830946,51.9140625,1.02,0,0,"3",2.39333333333333
"336","0","JUL2005",0,"SN",35,0,"H",1,100,1,2,176,9.76666666666667,1,17.7495238095238,249,0.0149507427,64.59375,1,1,0,"3",1
"337","1","JUL2005",500,"SL",19,0.866666666666667,"P",1.12666666666667,507.833333333333,28.1,1.1,26.7488888888889,9.62533333333333,1.14,15.2466666666667,334.213333333333,0,54.4854817708333,1.03333333333333,0,10.7466666666662,"4",2.54
"340","1","JUL2005",0,"SC",19,1,"P",1.15333333333333,657.75,12,2,0,16.1066666666667,0,4,151.313333333333,0.0837529418,43.140625,1.02666666666667,0,0,"3",2.94666666666667
"341","1","JUL2005",300,"SO",20,1.75333333333333,"R",1.1,507.666666666667,14.8666666666667,1.07333333333333,4.04666666666667,12.38,1.38,16.5133333333333,188.1,0.0782276045,70.109375,1.05333333333333,0,11.2999999999996,"5",2.74666666666667
"342","1","JUL2005",1400,"SM",33,2.62,"R",1.24,2104.66666666667,28.6333333333333,1.55333333333333,17.8266666666667,3.63333333333333,3.04666666666667,7.24,1002.46,0,48.9891243489587,1,0,696.113333333333,"5",1
"344","1","JUL2005",1,"SB",19,0,"P",1.14,50,11,3,25.8933333333333,16,1,46,219.563333333333,0.0540811849,78.640625,1,2,0,"3",2
"345","0","JUL2005",0,"SO",20,1,"P",1.11833333333333,150,9,1,0,4,3,11,269.553333333333,0.1233684949,68.109375,1,1,93,"3",4
"346","1","JUL2005",22,"SC",20,1,"P",1.16,500,12,2,8.41333333333333,15,2,7,0,0.1327912249,51.71875,1.01333333333333,0,0,"3",3.00666666666667
"348","1","JUL2005",0,"SF",19,0,"P",1.20666666666667,686.555555555556,13.345,1.3,5.60666666666667,19,0,6,233.594444444444,0.0499055287,57.8515625,1,0,28.5086666666666,"5",1
"351","1","JUL2005",0,"SL",32,0,"R",1.14,1564,23.2533333333333,1.25333333333333,13.8633333333333,3.34,1.23333333333333,7.24,828.706666666667,0.035137499,53.5546875,1.04,0,10.9133333333331,"5",2.39333333333333
"353","1","JUL2005",0,"SB",25,1.8,"R",1.14,815.666666666667,9,1.17333333333333,0,5.74,1.19333333333333,14.0666666666667,460.811111111111,0.1877195393,73.109375,1.08,0,16.1266666666663,"5",2.83333333333333
"355","0","JUL2005",0,"SE",20,0,"P",1,441.333333333333,3,1,259,10.52,1.62,19.61,335.647777777778,0.241170655,44.2265625,2,0,0,"3",1
"361","1","JUL2005",0,"SC",19,1,"P",1.12666666666667,691.650793650794,11.0005555555556,1.10333333333333,5.24333333333333,15.9833333333333,0,4,101.7175,0,73.640625,1.01333333333333,0,15.4099999999995,"5",4
"367","1","JUL2005",0,"SA",20,1,"P",1.09333333333333,100,13,2,15.6,11.6166666666667,2.01066666666667,3,180.283777777778,0.1392122381,73.625,1,1,0,"3",1.42666666666667
"369","1","JUL2005",1,"SL",22,4,"P",1.22,1450,9,3,45,21,4.48444444444444,25,899,0.1818009359,53.96875,2,2,2419,"3",1
"370","1","JUL2005",1,"SF",42,0,"R",1.36,50,12,3,0,7.12,0,11.5933333333333,736.893333333333,0.0582135814,32.4765625,1,1,0,"3",1.425
"372","0","JUL2005",0,"SL",20,1,"P",1.21333333333333,850,13,3,44,10,3,18,455.176666666667,0.008780502,62.546875,1,3,746,"3",4
"381","1","JUL2005",640,"SA",19,0,"R",1.14,802,24.4946666666667,1.21111111111111,10.08,5.54,0.726666666666667,10.0266666666667,473.986666666667,0,56.5654231770833,1.05333333333333,0,7.47999999999961,"5",2.46
"382","1","JUL2005",0,"SG",18,0,"P",1,542.5,4,1,0,13,0,24,152.962222222222,0.0585267546,66.375,1,0,0,"3",2
"383","1","JUL2005",1500,"SF",20,2.13333333333333,"R",2,2633,3,2.50666666666667,0,0,2.95111111111111,20,1204.965,0.1981221628,81.359375,1,0,695.386666666667,"5",0
"386","1","JUL2005",560,"SN",25,2,"P",1.18,2400,13,3,40,26,6,36,1302,0.0226760839,67.546875,1.1,0,0,"3",4
"387","1","JUL2005",0,"SL",29,1,"P",1.28666666666667,2000,7,1,0,5,3,57,930,0.0121892021,70.984375,2,0,0,"3",1
"390","1","JUL2005",100,"SD",21,2.23333333333333,"R",1.25333333333333,730,18.7672222222222,1.21333333333333,17.7166666666667,6.05333333333333,1.51666666666667,11.6066666666667,544.706666666667,0,46.4826595052087,2,0,174.606666666667,"5",0
"391","0","JUL2005",0,"SG",26,0,"R",1.26,772,18.4,1.53333333333333,88.0533333333333,4.77333333333333,1.42,7.93333333333333,631.78,0.1848620097,35.3203125,1,0,37.38,"5",0
"392","1","JUL2005",0,"SM",16,0,"P",1.18666666666667,611.698412698413,14.0827777777778,1.44666666666667,17.12,15.18,0.466666666666667,21.8111111111111,182.222222222222,0.0656295102,56.0546875,1,0,12.7153333333333,"5",0
"393","1","JUL2005",0,"SD",20,0,"P",1.14,1085,39,1,19.14,0,1.56666666666667,6,681.826666666667,0.3243159112,56.21875,1.02,0,0,"3",2.28
"394","1","JUL2005",0,"SO",18,1,"P",1,1300,3,3,11.15,6,2,27,0,0,75.796875,1,2,0,"3",4
"396","1","JUL2005",0,"SL",24,3,"P",1.26,1768.58333333333,8,1,40,18,7,52,468.506666666667,0,62.5703125,1.1,0,0,"3",2
"398","1","JUL2005",0,"SO",20,0,"P",1.30666666666667,1500,26,3,0,16,1,32,674.62,0,94.921875,1,2,1697,"3",0
"401","1","JUL2005",0,"SO",20,0,"P",1.26,1040.33333333333,11,1,0,2,5,10,405.293333333333,0,93.328125,1,0,0,"3",0
"402","0","JUL2005",0,"SA",22,3,"P",1.38,1500,15,1,94,6.26,1,4,712,0.0936113605,59.3515625,2,1,969,"2",1
"403","1","JUL2005",0,"SB",23,4,"P",1,1050,5,2,0,9,5,2,620,0.2770596026,38.4765625,1,2,1661,"3",2
"404","0","JUL2005",2,"SD",22,0,"R",1.35333333333333,250,7,4,175,8.27333333333333,2,13.6933333333333,372,0.211575645,29.546875,1,1,0,"3",1.71
"406","1","JUL2005",1,"SO",36,4,"R",1.24666666666667,1735.33333333333,25.1866666666667,1.44666666666667,10.18,3.02666666666667,2.10666666666667,7.5,998.32,0,37.84375,1.02,0,371.04,"5",2.07333333333333
"408","0","JUL2005",0,"SG",29,0,"H",2.03333333333333,850,7,4,195.8,8.17333333333333,2,16.12,788.76,0.145209027,65.328125,3,2,0,"3",0
"409","1","JUL2005",0,"SL",20,2,"R",1.12,1450,22,1,25,5.18222222222222,1.81866666666667,4,533.981666666667,0.105998009,56.7421875,1,1,1590,"3",1.30666666666667
"411","1","JUL2005",0,"SH",19,0,"P",1.14666666666667,551.5,14.4033333333333,1.22,13.7866666666667,11.0344242424242,1.15333333333333,16.36,153.946666666667,0,56.015625,1.00666666666667,0,19.3466666666666,"5",1.90666666666667
"412","0","JUL2005",0,"SO",23,2,"R",2,999,5,1,122.226666666667,0,0.986666666666667,5,517.465555555556,0,71.921875,3,0,0,"3",0
"416","1","JUL2005",1,"SO",19,0,"P",1.35333333333333,50,17,3,1,3,3,14,242.237333333333,0.104288284,62.203125,1,2,0,"3",0.993333333333333
"418","0","JUL2005",340,"SB",20,2,"P",1,502,6,3,166,5,2,3,409.9,0.3205550937,39.578125,1,2,0,"3",2
"419","0","JUL2005",0,"SD",27,0,"R",1.27333333333333,880.333333333333,7,1,44,5.57333333333333,1.77333333333333,14.3066666666667,663.693333333333,0.1096093024,70.546875,1,0,0,"3",0
"422","1","JUL2005",0,"SO",19,0,"P",1.10666666666667,596.333333333333,9,1,3.56,18,2,7,168.5,0.3059620513,53.8203125,1.00666666666667,0,0,"3",3
"429","0","JUL2005",0,"SO",19,1,"P",1.08666666666667,325.333333333333,20.665,1.03333333333333,48.4666666666667,8.525,0.573333333333333,11.0266666666667,240.893333333333,0,38.421875,1.02666666666667,0,0.999999999999537,"5",2.69333333333333
"430","1","JUL2005",1440,"SO",29,0,"R",1.16,1664.66666666667,14,2,1,8.38,2.21333333333333,13.01,786.953333333333,0.1304483786,67.671875,1,1,293,"3",4
"431","0","JUL2005",0,"SO",19,0,"P",2,100,6,1,301.565,2,0,13.3,253.136666666667,0.0379355859,38.78125,3,0,0,"3",1
"432","0","JUL2005",0,"SO",20,0,"R",1.12666666666667,716.333333333333,18,1,58.78,5.04,1.16333333333333,7.1,393.415555555556,0.1119143583,50.6484375,1.06666666666667,0,25.8966666666663,"1",2.42666666666667
"435","1","JUL2005",0,"SA",31,1,"P",1.22,1764.69444444444,13,4,12.516,16.22,4.98,22.9533333333333,916.271666666667,0.1633521644,68.328125,1,1,0,"3",4
"436","1","JUL2005",0,"SG",24,0,"P",1.33333333333333,1200,25,4,0,21,6,30,556.46,0.0269583684,67.328125,1,4,1079,"3",1.36666666666667
"440","1","JUL2005",0,"SA",18,0,"P",1.16666666666667,363.780303030303,39,1,22.5666666666667,23,0.293333333333333,16,189.063333333333,0,61.9765625,1.04,0,0,"3",2.24
"441","1","JUL2005",0,"SL",25,6,"R",1.14,500,46,1,34.1133333333333,10.6466666666667,0,23.6386666666667,93,0.128403475,55.7890625,1,1,948,"3",1.29
"444","0","JUL2005",0,"SN",21,0,"P",1.11333333333333,799,23.0533333333333,1.40222222222222,52.8866666666667,10.21,1.83333333333333,12.1533333333333,463.3,0,56.1977734375,1.04666666666667,0,19.8599999999997,"4",2.20666666666667
"446","1","JUL2005",0,"SD",24,0,"R",1.17333333333333,950,8,1,0,1,2,4,622,0.0607763323,52.3125,1,1,382,"3",1.74666666666667
"447","1","JUL2005",0,"SA",19,1,"P",1.17333333333333,672.111111111111,7,3,0,9.86,1.27047619047619,6,363.34,0.2546921363,39.3515625,1,2,0,"3",3
"448","0","JUL2005",1,"SF",21,1,"P",1,1900,1,2,132.636,0,0,5,93,0.2870660126,45.8515625,1,2,1103,"2",4
"449","1","JUL2005",0,"SH",18,0,"P",1.15333333333333,684.5,13.992,1.4,8.5,17,0,15,159.981666666667,0.0171319477,82.40625,1,0,11.9599999999999,"5",1
"453","0","JUL2005",1,"SD",21,1,"P",1.50666666666667,791.444444444444,12,2,305,0,1.60666666666667,11.8866666666667,488.968333333333,0.1132163012,24.40625,2,0,0,"3",0
"454","0","JUL2005",1,"SL",27,5,"R",2.01333333333333,1017.55555555556,35,4,323.74,14.9066666666667,5.54,31.2666666666667,722.091111111111,0.1965020755,67.65625,1.68666666666667,0,0,"3",1.84666666666667
"455","0","JUL2005",0,"SG",22,0,"P",2,700,3,4,162.989333333333,9,5,90,248,0.0525615995,71.0625,3,1,0,"3",0
"458","0","JUL2005",0,"SK",20,0,"P",1.33333333333333,977.333333333333,12,1,195,11.49,1.89333333333333,21.5066666666667,450.866666666667,0.1210337467,40.9921875,1,1,434,"2",3
"460","1","JUL2005",0,"SN",18,0,"P",1.08666666666667,291.533333333333,23,1,24.6872222222222,8,1,37,206.226666666667,0.0441425001,46.3671875,1.07333333333333,0,0,"3",2.48
"462","0","JUL2005",0,"SN",23,1,"P",1.46,150,15,3,50,5,7,15,972.08,0.0471304153,71.390625,2,2,80,"2",0
"463","0","JUL2005",0,"SO",20,0,"P",1.16222222222222,250,9,1,70,8.50777777777778,1.54685185185185,13.15,248,0.2343154834,50.3671875,1,0,0,"3",0
"464","0","JUL2005",0,"SD",20,1,"P",1,150,2,1,71,8.44666666666667,2.55333333333333,2,0,0.2983921943,37.2578125,2,0,180.54,"2",0
"468","0","JUL2005",0,"SB",19,1,"P",1,300,4,3,84.2533333333333,20,0,28,427.176666666667,0,66.734375,1,3,2047,"3",1.60666666666667
"469","0","JUL2005",800,"FT",49,1.28666666666667,"R",1.38,1237,32,1,198.82,6.26666666666667,2.9,8.39333333333333,737.17,0.2483958756,30.53515625,1.32666666666667,0,0,"3",2.03333333333333
"474","0","JUL2005",0,"SE",23,0,"P",1,250,4,1,0,11.5666666666667,2.84666666666667,19.78,297.153333333333,0.0892431163,50.6875,1.09333333333333,0,0,"3",3
"476","1","JUL2005",0,"SH",19,1,"P",1.33333333333333,893.666666666667,12,1,19,16,2,16,185.486666666667,0.0722999566,74.609375,1,1,579,"3",1
"477","1","JUL2005",1,"SA",18,0,"R",1.21777777777778,480.69696969697,29.4466666666667,1.06,24.8666666666667,11.56,0.193333333333333,19.1466666666667,329.773333333333,0.2340670289,39.6640625,1.06666666666667,0,7.68666666666622,"5",2.13333333333333
"478","1","JUL2005",0,"SO",22,1,"P",1.1,631,24.4333333333333,1.13333333333333,7.84,11,3,15,291.365555555556,0,62.9765625,1.02,0,2.50666666666625,"5",2.73333333333333
"479","1","JUL2005",300,"SO",23,3.34666666666667,"P",1.39333333333333,400,25,1.5,46,23,4,61,0,0,82.375,1,0,649.033333333333,"5",2
"481","1","JUL2005",0,"SB",19,1,"P",1.12,478.833333333333,10.36,1.20666666666667,7.4,11.1933333333333,2,15,188.626666666667,0.1161716499,50.5703125,1.02,0,7.76333333333287,"5",4
"483","1","JUL2005",700,"SB",22,3.12666666666667,"P",1.30666666666667,947.166666666667,22.8666666666667,1.31333333333333,14.1466666666667,21,3.78666666666667,17,370.086666666667,0,60.53125,1,0,440.22,"5",1
"484","1","JUL2005",0,"SC",18,0,"P",1.14666666666667,785.222222222222,14.9633333333333,1.37333333333333,10.6066666666667,24,0,35,218.255,0,77.453125,1,0,55.5,"5",2
"491","1","JUL2005",0,"SA",19,0,"P",1.16,421.666666666667,41,1,30.5888888888889,0,0,11,366.286666666667,0.0030299155,39.171875,1.01333333333333,0,0,"3",2.385
"493","0","JUL2005",0,"SA",21,0,"R",1.15333333333333,821.75,54,1,71.44,7.94,1.58,11.0666666666667,549.033333333333,0,31.91796875,1,1,225,"3",1.40444444444444
"494","1","JUL2005",0,"SC",19,0,"P",1.2,799.5,19.6933333333333,1.42666666666667,12.96,3,1,2,345.38,0.1650494635,41.0234375,1,0,17.7466666666666,"5",0
"497","1","JUL2005",0,"SD",24,0,"P",1.08,1050,18,2,0,23,6,34,458.406666666667,0.0352116236,52.6796875,1.04,0,95.4266666666665,"5",2.51
"499","0","JUL2005",600,"SL",29,0.96,"P",2.47333333333333,1276.66666666667,25,5,313.371111111111,12.4933333333333,7.06666666666667,4,881.993333333333,0.0293144629,31.0625,3,0,0,"3",1
"504","1","JUL2005",0,"SO",25,3,"P",1.30666666666667,500,31,1,0,14.9933333333333,5,30.7883333333333,124,0.0048376907,86.015625,2,0,500.14,"5",1
"505","0","JUL2005",0,"SB",27,0,"R",2.02,650,15,2,300,8.03777777777778,4,7.89333333333333,961,0.321481334,56.8046875,3,0,0,"3",0
"510","0","AUG2005",0,"SB",18,0.046666666666666,"P",1.08666666666667,251.370046620047,26.9333333333333,1.02666666666667,30.16,8.03,0.0933333333333333,17.18,236.996666666667,0.1880505877,54.8984375,1.06666666666667,0,0.886666666666108,"5",2.3592
"511","1","AUG2005",800,"SH",20,3,"P",1.27,450,9,1,0,15,0,68,436,0.0607307501,74.6875,1,1,1088,"3",2
"513","0","AUG2005",0,"SN",23,0,"R",1.40666666666667,778.666666666667,20,2,125.452380952381,7.30888888888889,4,9.62666666666667,600.34,0.4376852792,37.1640625,2,0,0,"3",0
"514","1","AUG2005",0,"SO",18,0,"P",1.08666666666667,209.296296296296,12.3666666666667,1.02666666666667,25.76,16.04,0,19.1177777777778,53.0966666666667,0,92.546875,1.01333333333333,0,-6.04813976678997e-13,"5",2.27333333333333
"516","1","AUG2005",0,"SL",20,2,"P",1.19333333333333,824,9,1,10.0533333333333,12,3,56,219.693333333333,0,75.4375,1.02,0,0,"3",3
"517","1","AUG2005",0,"SF",19,0,"P",1.09333333333333,771.972222222222,9,2,4.24083333333333,18,1,14,209.346666666667,0.0811480416,36.125,1,1,0,"3",1.76888888888889
"519","0","AUG2005",0,"SC",21,1,"P",1.22666666666667,580,23,2,63.6044444444444,4,3,22,491.43,0.1060932721,60.015625,1,0,73.3133333333333,"5",1
"525","1","AUG2005",1,"SO",17,0,"P",1.1,244.833333333333,14.9044444444444,1.07333333333333,33.3022222222222,21,0.106666666666667,47,144.028333333333,0,44.1640625,1,0,12.3999999999999,"5",0
"527","1","AUG2005",0,"SO",22,1.38,"H",1.28,3650,12,2,0,17.3533333333333,6.45333333333333,23.4933333333333,1705,0,37.0078125,1,1,613,"3",4
"528","1","AUG2005",300,"FT",19,0.393333333333333,"P",1.22,617.444444444444,12,1,36.8866666666667,2,1.09285714285714,2,428.242222222222,0,43.9375,2,0,0,"3",0
"529","0","AUG2005",800,"SF",32,0.393333333333333,"R",1.18666666666667,882.333333333333,23.8933333333333,1.66666666666667,78.5066666666667,6.40666666666667,2.8,9.15333333333333,848.311111111111,0.1430144398,59.203125,1,0,144.52,"5",1
"530","1","AUG2005",0,"SC",19,0,"P",1.25333333333333,2703.66666666667,38.2666666666667,2.05777777777778,56.9333333333333,17,7,63,1102.2,0.1410914548,87.609375,1.15333333333333,0,73.1999999999999,"5",2.55333333333333
"533","1","AUG2005",1,"SN",38,0,"H",2,4500,6,3,45,11.6333333333333,5,10.56,3751,0.0935211685,58.9453125,3,1,0,"3",0
"535","1","AUG2005",0,"SB",20,0,"P",1.25333333333333,799.333333333333,8,1,0,3,4,38,295.373333333333,0,77,1,0,0,"3",0
"536","1","AUG2005",0,"SC",21,1.84,"P",1.56,750,12,2,16.66,8,4,10,0,0.0652282413,67.296875,2,2,567,"3",1
"537","1","AUG2005",360,"SO",22,4,"R",1.18666666666667,609,21.68,1.29333333333333,15.2733333333333,4.28,1.84,7.86666666666667,473.376666666667,0,29.15625,1.00666666666667,0,152.82,"5",1.54
"542","1","AUG2005",460,"SB",18,0.14,"P",1,640.875,2,1.35,0,4,0.425,6,227.388571428571,0.1029450202,35.7734375,1,0,8.6066666666666,"5",1
"543","0","AUG2005",0,"SB",25,0.893333333333333,"R",3,1200,2,1,1,5.03333333333333,2.42,4,616.173333333333,0.0027329963,61.5703125,2,0,0,"3",0
"544","1","AUG2005",0,"SO",45,0,"H",2.17333333333333,9452,11,6,167,7.96,2,16.232380952381,5096.00222222222,0.0833209027,82.75,2,0,389.793333333333,"2",1
"545","0","AUG2005",0,"SD",23,0,"R",1.11333333333333,1281.41666666667,19,2.01333333333333,80.3466666666667,5.43555555555556,2.87333333333333,8.15333333333333,1146,0.3229957558,43.8984375,1.06,0,72.7599999999999,"5",2.55333333333333
"546","1","AUG2005",360,"SO",22,4,"R",1.29333333333333,1137,24.22,1.31333333333333,11.5533333333333,4.06,2.03333333333333,8.64,535.92,0,26.22265625,1,0,482.313333333333,"5",0
"548","1","AUG2005",120,"SO",16,0.16,"P",1.14,315.666666666667,34.048,1.04,35.2133333333333,22,0.44,14,177.563333333333,0.0911908369,28.51953125,1.05625,0,1.81999999999937,"5",2.32
"549","1","AUG2005",120,"SO",16,0.138333333333333,"P",1.24666666666667,691.333333333333,14.6438888888889,1.61333333333333,14.4733333333333,13.6866666666667,0.68,30.6733333333333,258.62,0.4574539,62.3515625,1,0,5.2599999999999,"5",1
"551","0","AUG2005",1,"SO",18,0,"P",1.87333333333333,474.333333333333,25,1,204.193333333333,6.19333333333333,0.386666666666667,2,368.153333333333,0.8520187605,26.16015625,1.50666666666667,0,0,"3",1.92666666666667
"552","1","AUG2005",60,"SO",16,0.213333333333333,"P",1.08666666666667,290.732600732601,30.6173047619048,1,34.5488888888889,6.95666666666667,0.686666666666667,2,225.305833333333,0.0657014532,32.671875,1.04666666666667,0,6.45999999999943,"5",2.79333333333333
"554","1","AUG2005",0,"SN",19,1,"P",1.07333333333333,273.333333333333,20,1,25.05,12,0,28,210.893333333333,0.0391046366,39.1015625,1,0,0,"3",2
"555","1","AUG2005",0,"SA",18,0,"P",1.10666666666667,289.44696969697,21,1,28.6,24,0,50,178.163333333333,0.2627392709,60.671875,1.04666666666667,0,0,"3",2.38666666666667
"556","0","AUG2005",1,"SB",21,0,"R",1.47333333333333,642.333333333333,21,4,299.753333333333,6.92666666666667,2,9.38,552.793333333333,0.2180609838,24.84765625,2,0,0,"3",2
"559","0","AUG2005",0,"SB",22,1,"P",1.16,492,14,1.30666666666667,54.687619047619,2,3,8,434.256666666667,0,32.671875,1,0,99.9066666666667,"5",0
"563","0","AUG2005",0,"SM",27,0,"R",1.98,1950,11,3.08,118,6.34666666666667,3.25333333333333,10.3866666666667,1951,0.1152142326,24.41015625,3,0,209.5,"5",2
"568","1","AUG2005",0,"SM",26,0,"R",1.33,500,26,1,1,3,3,33,861.893333333333,0,12.861328125,1,1,1734,"3",2
"572","0","AUG2005",0,"SB",21,2,"R",1.3,2000,9,2,80,11.1533333333333,3.14,24.8533333333333,806,0.1224503024,82.234375,1,2,335,"3",0
"574","1","AUG2005",0,"SJ",40,1,"P",1.31333333333333,2744,30.0466666666667,1.91333333333333,31.54,13.82,8.59333333333333,12.6133333333333,1498.66666666667,0.018553882,12.798828125,1.14666666666667,0,81.7066666666666,"5",1.98666666666667
"575","1","AUG2005",0,"SB",23,2,"R",1.16,803.791666666667,19.7733333333333,1.26666666666667,9.53333333333333,5.51333333333333,1.56,11.2133333333333,604.937777777778,0.1565578287,71.8125,1,0,145.026666666667,"5",1
"576","1","AUG2005",760,"SA",17,0.235555555555555,"P",1.34,530,19.8,1.61,18.34,2,0.433333333333333,14.0533333333333,450.953333333333,0.2111394368,64.59375,1,0,22.8133333333333,"5",1
"579","1","AUG2005",1,"SF",22,3,"P",1.16,569.666666666667,53,1,19.4733333333333,5,4,3,569.212222222222,0.007021251,52.375,1,0,0,"3",1
"580","1","AUG2005",400,"SO",22,4,"R",1.22,500,9,1,0,9,1.48,16,496,0.0831733316,57.6953125,1,1,1320,"3",2.18
